Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4024934384
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
8705000	-689.536556	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.830759	18.323027	0.830759	0.830759	0.000000	0.830759	0.000000	0.000000	0.830759	0.830759	0.830759	0.000000	0.830759	0.000000	0.830759	0.830759	0.830759	0.000000	0.000000	0.830759	5.716832	5.716832	0.999981	0.000000	0.000006	0.000010	0.000002	85.267558	
8710000	-688.771946	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.748888	14.507808	0.748888	0.748888	0.000000	0.748888	0.000000	0.000000	0.748888	0.748888	0.748888	0.000000	0.748888	0.748888	0.748888	0.000000	0.748888	0.000000	0.000000	0.000000	4.496989	4.496989	0.999986	0.000000	0.000005	0.000008	0.000001	53.058621	
8715000	-688.398208	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.930681	14.525798	0.930681	0.930681	0.000000	0.930681	0.000000	0.000000	0.930681	0.930681	0.930681	0.000000	0.000000	0.000000	0.930681	0.000000	0.930681	0.000000	0.000000	0.000000	6.754604	6.754604	0.999986	0.000000	0.000011	0.000000	0.000003	67.624505	
8720000	-687.893702	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.948909	15.348767	0.948909	0.948909	0.000000	0.948909	0.000000	0.000000	0.948909	0.948909	0.948909	0.000000	0.948909	0.000000	0.948909	0.000000	0.948909	0.000000	0.000000	0.000000	5.606729	5.606729	0.999971	0.000000	0.000010	0.000017	0.000002	61.626786	
8725000	-688.173771	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.961277	20.016518	0.961277	0.961277	0.000000	0.961277	0.000000	0.000000	0.961277	0.961277	0.961277	0.000000	0.000000	0.000000	0.961277	0.961277	0.961277	0.000000	0.000000	0.961277	5.113254	5.113254	0.999993	0.000000	0.000005	0.000000	0.000002	72.947662	
8730000	-688.673682	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.524081	23.122373	1.524081	1.524081	0.000000	1.524081	0.000000	0.000000	1.524081	0.000000	1.524081	0.000000	0.000000	0.000000	1.524081	0.000000	1.524081	0.000000	0.000000	0.000000	3.641328	3.641328	0.999990	0.000000	0.000008	0.000000	0.000002	8.056771	
8735000	-689.066465	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.910425	11.207325	0.910425	0.910425	0.000000	0.910425	0.000000	0.000000	0.910425	0.910425	0.910425	0.000000	0.000000	0.910425	0.910425	0.000000	0.910425	0.000000	0.000000	0.000000	7.075953	7.075953	0.999978	0.000000	0.000017	0.000000	0.000004	6.586049	
8740000	-686.759109	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.962239	17.885360	0.962239	0.962239	0.000000	0.962239	0.000000	0.000000	0.962239	0.962239	0.962239	0.000000	0.000000	0.000000	0.962239	0.000000	0.962239	0.000000	0.000000	0.000000	5.315024	5.315024	0.999992	0.000000	0.000006	0.000000	0.000002	16.565223	
8745000	-689.879537	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.139572	21.068542	1.139572	1.139572	0.000000	1.139572	0.000000	0.000000	1.139572	1.139572	1.139572	0.000000	0.000000	1.139572	1.139572	1.139572	1.139572	0.000000	0.000000	1.139572	4.192997	4.192997	0.999993	0.000000	0.000005	0.000000	0.000002	11.430441	
8750000	-688.754074	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.745815	17.757065	0.745815	0.745815	0.000000	0.745815	0.000000	0.000000	0.745815	0.745815	0.745815	0.000000	0.000000	0.000000	0.745815	0.745815	0.745815	0.000000	0.000000	0.745815	4.397519	4.397519	0.999996	0.000000	0.000003	0.000000	0.000001	8.838155	
8755000	-689.351324	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.887477	13.601594	0.887477	0.887477	0.000000	0.887477	0.000000	0.000000	0.887477	0.887477	0.887477	0.000000	0.000000	0.887477	0.887477	0.887477	0.887477	0.000000	0.000000	0.887477	4.356020	4.356020	0.999991	0.000000	0.000006	0.000000	0.000002	24.936642	
8760000	-690.240172	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.893743	10.256064	0.893743	0.893743	0.000000	0.893743	0.000000	0.000000	0.893743	0.893743	0.893743	0.000000	0.893743	0.000000	0.893743	0.000000	0.893743	0.000000	0.000000	0.000000	7.000152	7.000152	0.999937	0.000000	0.000022	0.000037	0.000005	63.125909	
8765000	-689.208374	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.975247	12.041870	0.975247	0.975247	0.000000	0.975247	0.000000	0.000000	0.975247	0.975247	0.975247	0.000000	0.975247	0.975247	0.975247	0.000000	0.975247	0.000000	0.000000	0.000000	5.572606	5.572606	0.999963	0.000000	0.000014	0.000020	0.000003	6.423450	
8770000	-687.710849	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.851735	18.586666	0.851735	0.851735	0.000000	0.851735	0.000000	0.000000	0.851735	0.851735	0.851735	0.000000	0.000000	0.851735	0.851735	0.000000	0.851735	0.000000	0.000000	0.000000	5.786285	5.786285	0.999993	0.000000	0.000006	0.000000	0.000001	8.360719	
8775000	-689.730934	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.191466	20.230049	1.191466	1.191466	0.000000	1.191466	0.000000	0.000000	1.191466	1.191466	1.191466	0.000000	1.191466	1.191466	1.191466	0.000000	1.191466	0.000000	0.000000	0.000000	5.026223	5.026223	0.999976	0.000000	0.000009	0.000013	0.000002	22.141347	
8780000	-689.735137	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.745338	15.410243	0.745338	0.745338	0.000000	0.745338	0.000000	0.000000	0.745338	0.745338	0.745338	0.000000	0.745338	0.745338	0.745338	0.745338	0.745338	0.000000	0.000000	0.745338	4.380016	4.380016	0.999987	0.000000	0.000005	0.000007	0.000002	8.222928	
8785000	-691.986318	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.004493	11.068124	1.004493	1.004493	0.000000	1.004493	0.000000	0.000000	1.004493	1.004493	1.004493	0.000000	1.004493	0.000000	1.004493	1.004493	1.004493	0.000000	0.000000	1.004493	7.193617	7.193617	0.999930	0.000000	0.000024	0.000037	0.000010	27.583529	
8790000	-688.050925	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.789517	16.089437	0.789517	0.789517	0.000000	0.789517	0.000000	0.000000	0.789517	0.789517	0.789517	0.000000	0.000000	0.000000	0.789517	0.000000	0.789517	0.000000	0.000000	0.000000	6.138515	6.138515	0.999992	0.000000	0.000007	0.000000	0.000002	33.238058	
8795000	-687.088742	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.084756	18.049293	1.084756	1.084756	0.000000	1.084756	0.000000	0.000000	1.084756	1.084756	1.084756	0.000000	0.000000	0.000000	1.084756	0.000000	1.084756	0.000000	0.000000	0.000000	4.996978	4.996978	0.999991	0.000000	0.000007	0.000000	0.000002	94.953253	
8800000	-688.010009	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.719578	18.716436	0.719578	0.719578	0.000000	0.719578	0.000000	0.000000	0.719578	0.719578	0.719578	0.000000	0.000000	0.000000	0.719578	0.000000	0.719578	0.000000	0.000000	0.000000	4.931864	4.931864	0.999996	0.000000	0.000003	0.000000	0.000001	26.186855	
8805000	-689.936767	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.788449	21.697582	0.788449	0.788449	0.000000	0.788449	0.000000	0.000000	0.788449	0.788449	0.788449	0.000000	0.000000	0.788449	0.788449	0.000000	0.788449	0.000000	0.000000	0.000000	6.014262	6.014262	0.999995	0.000000	0.000004	0.000000	0.000001	10.741290	
8810000	-686.951720	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.062592	19.040545	1.062592	1.062592	0.000000	1.062592	0.000000	0.000000	1.062592	1.062592	1.062592	0.000000	0.000000	0.000000	1.062592	0.000000	1.062592	0.000000	0.000000	0.000000	4.760957	4.760957	0.999992	0.000000	0.000006	0.000000	0.000002	21.719074	
8815000	-688.169808	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.919280	12.402386	0.919280	0.919280	0.000000	0.919280	0.000000	0.000000	0.919280	0.919280	0.919280	0.000000	0.000000	0.919280	0.919280	0.000000	0.919280	0.000000	0.000000	0.000000	6.510769	6.510769	0.999984	0.000000	0.000013	0.000000	0.000003	7.018194	
8820000	-689.994502	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.864287	11.798859	0.864287	0.864287	0.000000	0.864287	0.000000	0.000000	0.864287	0.864287	0.864287	0.000000	0.864287	0.864287	0.864287	0.864287	0.864287	0.000000	0.000000	0.864287	6.306346	6.306346	0.999963	0.000000	0.000014	0.000019	0.000005	7.433017	
8825000	-693.246134	1	2	5	'1 0 1 Z Z 1 Z Z 1 1 1 Z 1 1 1 1 	1.042012	15.078846	1.042012	0.000000	0.000000	1.042012	0.000000	0.000000	1.042012	1.042012	1.042012	0.000000	1.042012	1.042012	1.042012	1.042012	0.000000	0.000000	0.000000	1.042012	4.780337	4.780337	0.999979	0.000000	0.000009	0.000012	0.000000	10.978542	
8830000	-689.981287	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.564258	22.468671	1.564258	1.564258	0.000000	1.564258	0.000000	0.000000	1.564258	0.000000	1.564258	0.000000	0.000000	1.564258	1.564258	0.000000	1.564258	0.000000	0.000000	0.000000	5.616438	5.616438	0.999982	0.000000	0.000014	0.000000	0.000004	33.367837	
8835000	-686.983469	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.824145	18.499461	0.824145	0.824145	0.000000	0.824145	0.000000	0.000000	0.824145	0.824145	0.824145	0.000000	0.000000	0.824145	0.824145	0.000000	0.824145	0.000000	0.000000	0.000000	5.072692	5.072692	0.999994	0.000000	0.000004	0.000000	0.000001	30.777578	
8840000	-688.974535	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.909478	11.723181	0.909478	0.909478	0.000000	0.909478	0.000000	0.000000	0.909478	0.909478	0.909478	0.000000	0.909478	0.000000	0.909478	0.000000	0.909478	0.000000	0.000000	0.000000	6.086244	6.086244	0.999957	0.000000	0.000014	0.000025	0.000003	11.171512	
8845000	-687.385776	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.013489	15.276265	1.013489	1.013489	0.000000	1.013489	0.000000	0.000000	1.013489	1.013489	1.013489	0.000000	0.000000	0.000000	1.013489	0.000000	1.013489	0.000000	0.000000	0.000000	4.546330	4.546330	0.999991	0.000000	0.000007	0.000000	0.000002	42.051411	
8850000	-688.627911	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.052703	23.521781	1.052703	1.052703	0.000000	1.052703	0.000000	0.000000	1.052703	1.052703	1.052703	0.000000	1.052703	0.000000	1.052703	0.000000	1.052703	0.000000	0.000000	0.000000	4.608683	4.608683	0.999983	0.000000	0.000005	0.000010	0.000001	43.173682	
8855000	-688.903409	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.819156	23.807324	0.819156	0.819156	0.000000	0.819156	0.000000	0.000000	0.819156	0.819156	0.819156	0.000000	0.819156	0.000000	0.819156	0.000000	0.819156	0.000000	0.000000	0.000000	4.138672	4.138672	0.999991	0.000000	0.000003	0.000006	0.000001	7.185444	
8860000	-694.308080	1	2	4	'1 0 1 1 Z 1 Z 1 1 1 1 Z 1 Z 1 1 	0.824037	14.942636	0.824037	0.824037	0.000000	0.824037	0.000000	0.824037	0.824037	0.824037	0.824037	0.000000	0.824037	0.000000	0.824037	0.824037	0.824037	0.824037	0.000000	0.824037	4.876151	4.876151	0.999981	0.000000	0.000006	0.000010	0.000002	34.749718	
8865000	-687.595221	1	3	4	'1 0 1 2 2 1 Z Z 1 2 1 2 Z Z 1 2 	1.513357	15.523180	1.513357	0.095069	0.095069	1.513357	0.000000	0.000000	1.513357	0.095069	1.513357	0.095069	0.000000	0.000000	1.513357	0.095069	0.095069	0.000000	0.095069	0.095069	4.579560	4.579560	0.999984	0.000000	0.000016	0.000000	0.000000	21.361636	
8870000	-688.659512	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.769600	23.980251	0.769600	0.769600	0.000000	0.769600	0.000000	0.000000	0.769600	0.769600	0.769600	0.000000	0.000000	0.769600	0.769600	0.000000	0.769600	0.000000	0.000000	0.000000	4.778565	4.778565	0.999997	0.000000	0.000003	0.000000	0.000001	47.775713	
8875000	-693.185326	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 Z 	0.764417	13.934664	0.764417	0.764417	0.764417	0.764417	0.000000	0.000000	0.764417	0.764417	0.764417	0.000000	0.764417	0.764417	0.764417	0.000000	0.764417	0.000000	0.000000	0.000000	6.076394	6.076394	0.999973	0.000002	0.000009	0.000014	0.000002	28.919715	
8880000	-689.901847	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.044004	26.184140	1.044004	1.044004	0.000000	1.044004	0.000000	0.000000	1.044004	0.000000	1.044004	0.000000	1.044004	1.044004	1.044004	0.000000	1.044004	0.000000	0.000000	0.000000	4.755913	4.755913	0.999986	0.000000	0.000005	0.000007	0.000001	19.563831	
8885000	-694.052103	1	2	3	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 1 1 1 	0.881703	14.282021	0.881703	0.881703	0.000000	0.881703	0.881703	0.000000	0.881703	0.881703	0.881703	0.000000	0.881703	0.881703	0.881703	0.881703	0.881703	0.000000	0.000000	0.881703	4.844558	4.844558	0.999979	0.000000	0.000008	0.000010	0.000003	20.862000	
8890000	-691.170807	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.682173	8.639916	0.682173	0.682173	0.000000	0.682173	0.000000	0.000000	0.682173	0.682173	0.682173	0.000000	0.682173	0.682173	0.682173	0.000000	0.682173	0.000000	0.000000	0.000000	6.710050	6.710050	0.999944	0.000000	0.000021	0.000031	0.000004	32.362486	
8895000	-689.830992	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.187698	15.326684	1.187698	1.187698	0.000000	1.187698	0.000000	0.000000	1.187698	0.000000	1.187698	0.000000	1.187698	0.000000	1.187698	0.000000	1.187698	0.000000	0.000000	0.000000	4.664851	4.664851	0.999965	0.000000	0.000013	0.000019	0.000003	27.618999	
8900000	-688.762195	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.754907	16.456169	0.754907	0.754907	0.000000	0.754907	0.000000	0.000000	0.754907	0.754907	0.754907	0.000000	0.000000	0.000000	0.754907	0.000000	0.754907	0.000000	0.000000	0.000000	6.296508	6.296508	0.999992	0.000000	0.000006	0.000000	0.000001	66.357226	
8905000	-690.762593	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 1 	1.010006	19.822538	1.010006	1.010006	0.000000	1.010006	0.000000	0.000000	1.010006	0.000000	1.010006	0.000000	1.010006	0.000000	1.010006	1.010006	1.010006	0.000000	0.000000	1.010006	4.748527	4.748527	0.999980	0.000000	0.000007	0.000010	0.000003	92.421617	
8910000	-689.209714	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.067352	11.910718	1.067352	1.067352	0.000000	1.067352	0.000000	0.000000	1.067352	1.067352	1.067352	0.000000	0.000000	0.000000	1.067352	0.000000	1.067352	0.000000	0.000000	0.000000	4.973411	4.973411	0.999985	0.000000	0.000012	0.000000	0.000003	20.176401	
8915000	-693.924265	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.916494	21.365076	0.916494	0.916494	0.916494	0.916494	0.000000	0.000000	0.916494	0.916494	0.916494	0.000000	0.916494	0.916494	0.916494	0.916494	0.916494	0.000000	0.000000	0.916494	4.494592	4.494592	0.999985	0.000001	0.000005	0.000007	0.000002	8.670853	
8920000	-688.810682	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.289121	18.768263	1.289121	1.289121	0.000000	1.289121	0.000000	0.000000	1.289121	0.000000	1.289121	0.000000	1.289121	0.000000	1.289121	0.000000	1.289121	0.000000	0.000000	0.000000	4.908459	4.908459	0.999966	0.000000	0.000013	0.000019	0.000003	14.510135	
8925000	-687.606107	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.873219	15.737068	0.873219	0.873219	0.000000	0.873219	0.000000	0.000000	0.873219	0.873219	0.873219	0.000000	0.873219	0.000000	0.873219	0.000000	0.873219	0.000000	0.000000	0.000000	5.068652	5.068652	0.999979	0.000000	0.000007	0.000013	0.000002	27.864331	
8930000	-689.064820	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.958259	12.284142	0.958259	0.958259	0.000000	0.958259	0.000000	0.000000	0.958259	0.958259	0.958259	0.000000	0.958259	0.000000	0.958259	0.000000	0.958259	0.000000	0.000000	0.000000	5.067020	5.067020	0.999966	0.000000	0.000012	0.000020	0.000003	20.039771	
8935000	-693.493643	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	0.974819	30.763099	0.974819	0.974819	0.000000	0.974819	0.000000	0.000000	0.974819	0.000000	0.974819	0.000000	0.974819	0.974819	0.974819	0.000000	0.974819	0.000000	0.000000	0.000000	5.186879	5.186879	0.999989	0.000000	0.000004	0.000006	0.000001	29.040899	
8940000	-687.017415	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.023453	15.406465	1.023453	1.023453	0.000000	1.023453	0.000000	0.000000	1.023453	1.023453	1.023453	0.000000	0.000000	0.000000	1.023453	0.000000	1.023453	0.000000	0.000000	0.000000	5.212320	5.212320	0.999989	0.000000	0.000008	0.000000	0.000002	40.925446	
8945000	-697.929312	1	2	6	'1 0 1 Z Z 1 1 1 1 1 1 Z Z Z 1 Z 	0.801738	13.090394	0.801738	0.000000	0.000000	0.801738	0.801738	0.801738	0.801738	0.801738	0.801738	0.000000	0.000000	0.000000	0.801738	0.000000	0.000000	0.801738	0.000000	0.000000	5.735221	5.735221	0.999991	0.000000	0.000009	0.000000	0.000000	13.557167	
8950000	-691.435352	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.742628	23.057385	0.742628	0.742628	0.000000	0.742628	0.000000	0.000000	0.742628	0.742628	0.742628	0.000000	0.742628	0.000000	0.742628	0.000000	0.742628	0.000000	0.000000	0.000000	5.806351	5.806351	0.999988	0.000000	0.000004	0.000007	0.000001	34.117439	
8955000	-692.500723	1	2	6	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 Z 	0.871148	16.090230	0.871148	0.871148	0.000000	0.871148	0.871148	0.000000	0.871148	0.871148	0.871148	0.000000	0.000000	0.000000	0.871148	0.000000	0.871148	0.000000	0.000000	0.000000	6.440729	6.440729	0.999990	0.000000	0.000008	0.000000	0.000002	47.312814	
8960000	-691.118562	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.226355	19.156865	1.226355	1.226355	0.000000	1.226355	0.000000	0.000000	1.226355	1.226355	1.226355	0.000000	1.226355	0.000000	1.226355	1.226355	1.226355	0.000000	0.000000	1.226355	4.663674	4.663674	0.999973	0.000000	0.000009	0.000014	0.000004	75.290403	
8965000	-689.352955	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	1.425597	21.853926	1.425597	1.425597	0.000000	1.425597	0.000000	0.000000	1.425597	0.000000	1.425597	0.000000	0.000000	0.000000	1.425597	1.425597	1.425597	0.000000	0.000000	1.425597	4.634467	4.634467	0.999986	0.000000	0.000010	0.000000	0.000004	71.699144	
8970000	-689.102872	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.842431	27.765768	0.842431	0.842431	0.000000	0.842431	0.000000	0.000000	0.842431	0.842431	0.842431	0.000000	0.000000	0.000000	0.842431	0.000000	0.842431	0.000000	0.000000	0.000000	4.444662	4.444662	0.999997	0.000000	0.000002	0.000000	0.000001	68.735740	
8975000	-693.514340	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.191817	24.958968	1.191817	1.191817	0.000000	1.191817	0.000000	0.000000	1.191817	1.191817	1.191817	0.000000	1.191817	0.000000	1.191817	1.191817	1.191817	0.000000	0.000000	1.191817	5.781057	5.781057	0.999974	0.000000	0.000008	0.000014	0.000004	70.911692	
8980000	-686.753861	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.948242	15.298305	0.948242	0.948242	0.000000	0.948242	0.000000	0.000000	0.948242	0.948242	0.948242	0.000000	0.000000	0.000000	0.948242	0.000000	0.948242	0.000000	0.000000	0.000000	5.142150	5.142150	0.999991	0.000000	0.000007	0.000000	0.000002	93.450453	
8985000	-691.211838	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.034860	29.892984	1.034860	1.034860	0.000000	1.034860	0.000000	0.000000	1.034860	0.000000	1.034860	0.000000	1.034860	1.034860	1.034860	0.000000	1.034860	0.000000	0.000000	0.000000	3.436966	3.436966	0.999992	0.000000	0.000003	0.000004	0.000001	43.247472	
8990000	-692.068871	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.270083	15.228914	1.270083	1.270083	0.000000	1.270083	0.000000	0.000000	1.270083	1.270083	1.270083	0.000000	1.270083	1.270083	1.270083	0.000000	1.270083	0.000000	0.000000	0.000000	6.345900	6.345900	0.999950	0.000000	0.000019	0.000027	0.000005	17.258924	
8995000	-687.718729	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.823260	15.926442	0.823260	0.823260	0.000000	0.823260	0.000000	0.000000	0.823260	0.823260	0.823260	0.000000	0.823260	0.000000	0.823260	0.000000	0.823260	0.000000	0.000000	0.000000	5.074398	5.074398	0.999981	0.000000	0.000006	0.000011	0.000001	22.360642	
9000000	-688.759073	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.880034	10.709826	0.880034	0.880034	0.000000	0.880034	0.000000	0.000000	0.880034	0.880034	0.880034	0.000000	0.000000	0.000000	0.880034	0.000000	0.880034	0.000000	0.000000	0.000000	5.329770	5.329770	0.999986	0.000000	0.000012	0.000000	0.000003	10.347399	
9005000	-688.195575	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.793103	14.800684	0.793103	0.793103	0.000000	0.793103	0.000000	0.000000	0.793103	0.793103	0.793103	0.000000	0.793103	0.793103	0.793103	0.000000	0.793103	0.000000	0.000000	0.000000	5.817260	5.817260	0.999979	0.000000	0.000008	0.000012	0.000002	43.016015	
9010000	-688.806958	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.933467	12.461408	0.933467	0.933467	0.000000	0.933467	0.000000	0.000000	0.933467	0.933467	0.933467	0.000000	0.000000	0.000000	0.933467	0.000000	0.933467	0.000000	0.000000	0.000000	7.022525	7.022525	0.999981	0.000000	0.000015	0.000000	0.000004	15.057062	
9015000	-694.515885	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.103628	18.248923	1.103628	1.103628	0.000000	1.103628	0.000000	0.000000	1.103628	1.103628	1.103628	0.000000	1.103628	0.000000	1.103628	1.103628	1.103628	0.000000	0.000000	1.103628	3.124894	3.124894	0.999984	0.000000	0.000005	0.000009	0.000003	31.639152	
9020000	-695.626053	1	2	4	'1 0 1 1 1 1 1 Z 1 1 1 Z Z 1 1 Z 	0.715657	21.158225	0.715657	0.715657	0.715657	0.715657	0.715657	0.000000	0.715657	0.715657	0.715657	0.000000	0.000000	0.715657	0.715657	0.000000	0.715657	0.000000	0.000000	0.000000	4.767390	4.767390	0.999995	0.000001	0.000003	0.000000	0.000001	35.885940	
9025000	-689.225264	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.390862	18.217460	1.390862	1.390862	0.000000	1.390862	0.000000	0.000000	1.390862	0.000000	1.390862	0.000000	1.390862	0.000000	1.390862	0.000000	1.390862	0.000000	0.000000	0.000000	4.797920	4.797920	0.999961	0.000000	0.000015	0.000021	0.000003	19.526324	
9030000	-688.105771	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.788118	14.365408	0.788118	0.788118	0.000000	0.788118	0.000000	0.000000	0.788118	0.788118	0.788118	0.000000	0.000000	0.788118	0.788118	0.000000	0.788118	0.000000	0.000000	0.000000	6.426497	6.426497	0.999990	0.000000	0.000008	0.000000	0.000002	12.323216	
