Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1038589941
Precision:                       64 bits
Cores:                           15
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
8085000	-689.753389	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.455870	25.108006	1.455870	1.455870	0.000000	1.455870	0.000000	0.000000	1.455870	0.000000	1.455870	0.000000	0.000000	1.455870	1.455870	1.455870	1.455870	0.000000	0.000000	1.455870	4.637591	4.637591	0.999988	0.000000	0.000009	0.000000	0.000003	83.565922	
8090000	-688.515213	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.951642	19.717693	0.951642	0.951642	0.000000	0.951642	0.000000	0.000000	0.951642	0.951642	0.951642	0.000000	0.000000	0.951642	0.951642	0.951642	0.951642	0.000000	0.000000	0.951642	5.357889	5.357889	0.999992	0.000000	0.000006	0.000000	0.000002	90.804403	
8095000	-694.361922	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 Z 1 1 	0.743687	22.049291	0.743687	0.743687	0.000000	0.743687	0.743687	0.000000	0.743687	0.743687	0.743687	0.000000	0.743687	0.000000	0.743687	0.743687	0.743687	0.000000	0.000000	0.743687	3.765431	3.765431	0.999992	0.000000	0.000002	0.000004	0.000001	92.502713	
8100000	-690.575385	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.642242	22.960330	0.642242	0.642242	0.000000	0.642242	0.000000	0.000000	0.642242	0.642242	0.642242	0.000000	0.000000	0.000000	0.642242	0.000000	0.642242	0.000000	0.000000	0.000000	4.839241	4.839241	0.999997	0.000000	0.000002	0.000000	0.000000	95.491517	
8105000	-688.634593	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.708357	16.631995	0.708357	0.708357	0.000000	0.708357	0.000000	0.000000	0.708357	0.708357	0.708357	0.000000	0.708357	0.708357	0.708357	0.000000	0.708357	0.000000	0.000000	0.000000	4.705122	4.705122	0.999989	0.000000	0.000004	0.000007	0.000001	95.716579	
8110000	-687.678602	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.323873	22.658538	1.323873	1.323873	0.000000	1.323873	0.000000	0.000000	1.323873	0.000000	1.323873	0.000000	0.000000	0.000000	1.323873	0.000000	1.323873	0.000000	0.000000	0.000000	4.943219	4.943219	0.999989	0.000000	0.000009	0.000000	0.000002	71.773283	
8115000	-692.563843	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.967005	10.988570	0.967005	0.967005	0.000000	0.967005	0.000000	0.000000	0.967005	0.967005	0.967005	0.000000	0.000000	0.967005	0.967005	0.000000	0.967005	0.000000	0.000000	0.000000	8.976582	8.976582	0.999963	0.000000	0.000030	0.000000	0.000007	90.389279	
8120000	-687.260279	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.310614	19.632157	1.310614	1.310614	0.000000	1.310614	0.000000	0.000000	1.310614	0.000000	1.310614	0.000000	0.000000	1.310614	1.310614	0.000000	1.310614	0.000000	0.000000	0.000000	4.765998	4.765998	0.999988	0.000000	0.000010	0.000000	0.000003	99.258381	
8125000	-688.840788	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.389166	20.365685	1.389166	1.389166	0.000000	1.389166	0.000000	0.000000	1.389166	0.000000	1.389166	0.000000	1.389166	0.000000	1.389166	0.000000	1.389166	0.000000	0.000000	0.000000	4.300684	4.300684	0.999969	0.000000	0.000011	0.000017	0.000003	88.381576	
8130000	-689.444940	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.075742	16.591886	1.075742	1.075742	0.000000	1.075742	0.000000	0.000000	1.075742	0.000000	1.075742	0.000000	0.000000	1.075742	1.075742	1.075742	1.075742	0.000000	0.000000	1.075742	4.871055	4.871055	0.999988	0.000000	0.000009	0.000000	0.000003	65.323751	
8135000	-688.262431	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.422183	17.735401	1.422183	1.422183	0.000000	1.422183	0.000000	0.000000	1.422183	0.000000	1.422183	0.000000	0.000000	1.422183	1.422183	0.000000	1.422183	0.000000	0.000000	0.000000	5.013779	5.013779	0.999983	0.000000	0.000014	0.000000	0.000004	56.173157	
8140000	-697.766458	1	2	5	'1 0 1 1 1 1 1 Z 1 1 1 Z Z Z 1 Z 	0.621701	12.880482	0.621701	0.621701	0.621701	0.621701	0.621701	0.000000	0.621701	0.621701	0.621701	0.000000	0.000000	0.000000	0.621701	0.000000	0.621701	0.000000	0.000000	0.000000	3.955744	3.955744	0.999994	0.000001	0.000004	0.000000	0.000001	45.498816	
8145000	-691.591967	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z Z Z 	0.805192	18.546779	0.805192	0.805192	0.000000	0.805192	0.000000	0.000000	0.805192	0.805192	0.805192	0.000000	0.805192	0.000000	0.000000	0.000000	0.805192	0.000000	0.000000	0.000000	6.189521	6.189521	0.999988	0.000000	0.000006	0.000005	0.000001	50.374732	
8150000	-688.211274	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.003843	18.333565	1.003843	1.003843	0.000000	1.003843	0.000000	0.000000	1.003843	1.003843	1.003843	0.000000	1.003843	1.003843	1.003843	0.000000	1.003843	0.000000	0.000000	0.000000	4.437593	4.437593	0.999983	0.000000	0.000006	0.000010	0.000001	95.209868	
8155000	-690.260739	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 1 	1.124745	21.740171	1.124745	1.124745	0.000000	1.124745	0.000000	0.000000	1.124745	0.000000	1.124745	0.000000	1.124745	0.000000	1.124745	1.124745	1.124745	0.000000	0.000000	1.124745	4.152241	4.152241	0.999981	0.000000	0.000007	0.000009	0.000003	70.869336	
8160000	-689.439205	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.050966	17.079519	1.050966	1.050966	0.000000	1.050966	0.000000	0.000000	1.050966	0.000000	1.050966	0.000000	1.050966	1.050966	1.050966	0.000000	1.050966	0.000000	0.000000	0.000000	5.352605	5.352605	0.999974	0.000000	0.000011	0.000013	0.000002	47.340017	
8165000	-691.437897	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.120897	14.281688	1.120897	1.120897	0.000000	1.120897	0.000000	0.000000	1.120897	0.000000	1.120897	0.000000	1.120897	1.120897	1.120897	0.000000	1.120897	0.000000	0.000000	0.000000	3.965829	3.965829	0.999974	0.000000	0.000011	0.000013	0.000002	54.742294	
8170000	-690.222452	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	1.111348	18.783610	1.111348	1.111348	0.000000	1.111348	0.000000	0.000000	1.111348	1.111348	1.111348	0.000000	1.111348	1.111348	1.111348	1.111348	1.111348	0.000000	0.000000	1.111348	5.051134	5.051134	0.999977	0.000000	0.000008	0.000011	0.000004	90.697380	
8175000	-694.383097	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.833584	14.027830	0.833584	0.833584	0.833584	0.833584	0.000000	0.000000	0.833584	0.833584	0.833584	0.000000	0.833584	0.833584	0.833584	0.833584	0.833584	0.000000	0.000000	0.833584	6.188018	6.188018	0.999968	0.000003	0.000010	0.000015	0.000004	98.458771	
8180000	-694.434795	1	2	3	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 1 1 1 	0.969308	16.756045	0.969308	0.969308	0.000000	0.969308	0.969308	0.000000	0.969308	0.969308	0.969308	0.000000	0.969308	0.969308	0.969308	0.969308	0.969308	0.000000	0.000000	0.969308	5.408305	5.408305	0.999977	0.000000	0.000008	0.000011	0.000003	95.364378	
8185000	-688.949830	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.537916	19.811742	1.537916	1.537916	0.000000	1.537916	0.000000	0.000000	1.537916	0.000000	1.537916	0.000000	0.000000	1.537916	1.537916	0.000000	1.537916	0.000000	0.000000	0.000000	5.278128	5.278128	0.999981	0.000000	0.000015	0.000000	0.000004	58.782095	
8190000	-688.880187	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.775318	13.520261	0.775318	0.775318	0.000000	0.775318	0.000000	0.000000	0.775318	0.775318	0.775318	0.000000	0.775318	0.775318	0.775318	0.000000	0.775318	0.000000	0.000000	0.000000	6.400947	6.400947	0.999974	0.000000	0.000010	0.000015	0.000002	6.481544	
8195000	-691.147827	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.331678	23.116809	1.331678	1.331678	0.000000	1.331678	0.000000	0.000000	1.331678	0.000000	1.331678	0.000000	0.000000	0.000000	1.331678	0.000000	1.331678	0.000000	0.000000	0.000000	6.177172	6.177172	0.999985	0.000000	0.000012	0.000000	0.000003	8.959536	
8200000	-688.772596	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.267630	18.427783	1.267630	1.267630	0.000000	1.267630	0.000000	0.000000	1.267630	0.000000	1.267630	0.000000	1.267630	0.000000	1.267630	0.000000	1.267630	0.000000	0.000000	0.000000	4.790543	4.790543	0.999967	0.000000	0.000012	0.000018	0.000003	59.456621	
8205000	-691.374856	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.277932	23.888235	1.277932	1.277932	0.000000	1.277932	0.000000	0.000000	1.277932	1.277932	1.277932	0.000000	1.277932	0.000000	1.277932	0.000000	1.277932	0.000000	0.000000	0.000000	5.369155	5.369155	0.999972	0.000000	0.000009	0.000017	0.000002	85.730819	
8210000	-690.429856	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.026541	16.719975	1.026541	1.026541	0.000000	1.026541	0.000000	0.000000	1.026541	0.000000	1.026541	0.000000	0.000000	1.026541	1.026541	1.026541	1.026541	0.000000	0.000000	1.026541	5.744914	5.744914	0.999987	0.000000	0.000010	0.000000	0.000003	93.916795	
8215000	-697.196870	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.473485	55.947103	1.473485	1.473485	0.000000	1.473485	0.000000	0.000000	1.473485	0.000000	1.473485	0.000000	1.473485	0.000000	1.473485	0.000000	1.473485	0.000000	0.000000	0.000000	4.276108	4.276108	0.999989	0.000000	0.000004	0.000006	0.000001	92.841495	
8220000	-689.535484	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.858010	12.625069	0.858010	0.858010	0.000000	0.858010	0.000000	0.000000	0.858010	0.858010	0.858010	0.000000	0.858010	0.858010	0.858010	0.858010	0.858010	0.000000	0.000000	0.858010	5.293864	5.293864	0.999974	0.000000	0.000010	0.000013	0.000004	94.473347	
8225000	-687.574380	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.220358	23.167577	1.220358	1.220358	0.000000	1.220358	0.000000	0.000000	1.220358	0.000000	1.220358	0.000000	0.000000	1.220358	1.220358	0.000000	1.220358	0.000000	0.000000	0.000000	3.763746	3.763746	0.999993	0.000000	0.000006	0.000000	0.000001	89.863122	
8230000	-687.323579	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.896341	16.128597	0.896341	0.896341	0.000000	0.896341	0.000000	0.000000	0.896341	0.896341	0.896341	0.000000	0.000000	0.896341	0.896341	0.000000	0.896341	0.000000	0.000000	0.000000	5.936533	5.936533	0.999990	0.000000	0.000008	0.000000	0.000002	93.480961	
8235000	-689.010243	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.872726	15.360124	0.872726	0.872726	0.000000	0.872726	0.000000	0.000000	0.872726	0.872726	0.872726	0.000000	0.872726	0.000000	0.872726	0.872726	0.872726	0.000000	0.000000	0.872726	5.696859	5.696859	0.999975	0.000000	0.000008	0.000014	0.000003	75.751032	
8240000	-692.394307	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 Z 1 	1.087473	19.020674	1.087473	1.087473	0.000000	1.087473	0.000000	0.000000	1.087473	0.000000	1.087473	0.000000	1.087473	1.087473	0.000000	1.087473	1.087473	0.000000	0.000000	1.087473	5.446988	5.446988	0.999983	0.000000	0.000009	0.000005	0.000003	38.319145	
8245000	-689.529680	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.806143	10.423668	0.806143	0.806143	0.000000	0.806143	0.000000	0.000000	0.806143	0.806143	0.806143	0.000000	0.806143	0.806143	0.806143	0.000000	0.806143	0.000000	0.000000	0.000000	5.739127	5.739127	0.999964	0.000000	0.000013	0.000020	0.000003	21.844481	
8250000	-688.160502	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.883319	15.228045	0.883319	0.883319	0.000000	0.883319	0.000000	0.000000	0.883319	0.883319	0.883319	0.000000	0.000000	0.883319	0.883319	0.883319	0.883319	0.000000	0.000000	0.883319	5.706070	5.706070	0.999990	0.000000	0.000008	0.000000	0.000003	11.794776	
8255000	-688.525350	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.917954	13.726532	0.917954	0.917954	0.000000	0.917954	0.000000	0.000000	0.917954	0.917954	0.917954	0.000000	0.000000	0.917954	0.917954	0.917954	0.917954	0.000000	0.000000	0.917954	4.986537	4.986537	0.999989	0.000000	0.000008	0.000000	0.000003	4.044919	
8260000	-691.774944	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.790666	8.845426	0.790666	0.790666	0.000000	0.790666	0.000000	0.000000	0.790666	0.790666	0.790666	0.000000	0.000000	0.000000	0.790666	0.790666	0.790666	0.000000	0.000000	0.790666	5.240044	5.240044	0.999981	0.000000	0.000015	0.000000	0.000005	12.557650	
8265000	-691.833620	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.702452	13.094873	0.702452	0.702452	0.000000	0.702452	0.000000	0.000000	0.702452	0.702452	0.702452	0.000000	0.702452	0.702452	0.702452	0.702452	0.702452	0.000000	0.000000	0.702452	7.383937	7.383937	0.999971	0.000000	0.000011	0.000015	0.000004	10.162031	
8270000	-690.261805	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.898091	16.888104	0.898091	0.898091	0.000000	0.898091	0.000000	0.000000	0.898091	0.898091	0.898091	0.000000	0.898091	0.898091	0.898091	0.898091	0.898091	0.000000	0.000000	0.898091	6.388834	6.388834	0.999975	0.000000	0.000009	0.000013	0.000004	25.015791	
8275000	-691.288386	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.676471	10.727610	0.676471	0.676471	0.000000	0.676471	0.000000	0.000000	0.676471	0.676471	0.676471	0.000000	0.676471	0.676471	0.676471	0.676471	0.676471	0.000000	0.000000	0.676471	6.884705	6.884705	0.999966	0.000000	0.000012	0.000017	0.000004	21.108830	
8280000	-688.831525	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.161748	24.280601	1.161748	1.161748	0.000000	1.161748	0.000000	0.000000	1.161748	1.161748	1.161748	0.000000	0.000000	1.161748	1.161748	0.000000	1.161748	0.000000	0.000000	0.000000	4.310161	4.310161	0.999994	0.000000	0.000005	0.000000	0.000001	21.344670	
8285000	-688.556564	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.895906	18.109280	0.895906	0.895906	0.000000	0.895906	0.000000	0.000000	0.895906	0.895906	0.895906	0.000000	0.000000	0.000000	0.895906	0.895906	0.895906	0.000000	0.000000	0.895906	4.055766	4.055766	0.999994	0.000000	0.000004	0.000000	0.000001	47.882970	
8290000	-687.396973	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.007293	18.808420	1.007293	1.007293	0.000000	1.007293	0.000000	0.000000	1.007293	1.007293	1.007293	0.000000	0.000000	1.007293	1.007293	0.000000	1.007293	0.000000	0.000000	0.000000	4.242701	4.242701	0.999994	0.000000	0.000005	0.000000	0.000001	20.705850	
8295000	-690.828221	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.594315	16.371609	0.594315	0.594315	0.000000	0.594315	0.000000	0.000000	0.594315	0.594315	0.594315	0.000000	0.000000	0.000000	0.594315	0.000000	0.594315	0.000000	0.000000	0.000000	5.705896	5.705896	0.999996	0.000000	0.000004	0.000000	0.000001	36.321499	
8300000	-688.238490	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.011405	17.397929	1.011405	1.011405	0.000000	1.011405	0.000000	0.000000	1.011405	1.011405	1.011405	0.000000	1.011405	0.000000	1.011405	0.000000	1.011405	0.000000	0.000000	0.000000	4.318225	4.318225	0.999980	0.000000	0.000007	0.000012	0.000001	21.186189	
8305000	-687.707335	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.943938	12.540120	0.943938	0.943938	0.000000	0.943938	0.000000	0.000000	0.943938	0.943938	0.943938	0.000000	0.000000	0.000000	0.943938	0.000000	0.943938	0.000000	0.000000	0.000000	5.920553	5.920553	0.999985	0.000000	0.000012	0.000000	0.000003	7.771000	
8310000	-693.453956	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 1 	0.767062	18.205461	0.767062	0.767062	0.767062	0.767062	0.000000	0.000000	0.767062	0.767062	0.767062	0.000000	0.767062	0.000000	0.767062	0.767062	0.767062	0.000000	0.000000	0.767062	5.048422	5.048422	0.999984	0.000001	0.000005	0.000008	0.000002	12.589510	
8315000	-687.005597	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.803092	15.676014	0.803092	0.803092	0.000000	0.803092	0.000000	0.000000	0.803092	0.803092	0.803092	0.000000	0.000000	0.803092	0.803092	0.000000	0.803092	0.000000	0.000000	0.000000	5.332512	5.332512	0.999993	0.000000	0.000006	0.000000	0.000001	5.668871	
8320000	-688.719608	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.143582	26.550035	1.143582	1.143582	0.000000	1.143582	0.000000	0.000000	1.143582	1.143582	1.143582	0.000000	0.000000	0.000000	1.143582	0.000000	1.143582	0.000000	0.000000	0.000000	4.268579	4.268579	0.999995	0.000000	0.000004	0.000000	0.000001	25.976524	
8325000	-690.640730	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.204505	27.688248	1.204505	1.204505	0.000000	1.204505	0.000000	0.000000	1.204505	1.204505	1.204505	0.000000	0.000000	0.000000	1.204505	0.000000	1.204505	0.000000	0.000000	0.000000	5.237000	5.237000	0.999993	0.000000	0.000005	0.000000	0.000002	41.010479	
8330000	-687.765015	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.984540	19.895014	0.984540	0.984540	0.000000	0.984540	0.000000	0.000000	0.984540	0.984540	0.984540	0.000000	0.984540	0.000000	0.984540	0.000000	0.984540	0.000000	0.000000	0.000000	4.608897	4.608897	0.999982	0.000000	0.000006	0.000011	0.000001	11.810873	
8335000	-688.470518	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.251733	29.308190	1.251733	1.251733	0.000000	1.251733	0.000000	0.000000	1.251733	0.000000	1.251733	0.000000	0.000000	1.251733	1.251733	0.000000	1.251733	0.000000	0.000000	0.000000	4.544000	4.544000	0.999993	0.000000	0.000005	0.000000	0.000001	32.746328	
8340000	-690.953681	1	2	5	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 1 	1.118089	15.866770	1.118089	1.118089	0.000000	1.118089	0.000000	0.000000	1.118089	0.000000	1.118089	0.000000	1.118089	1.118089	1.118089	1.118089	1.118089	0.000000	0.000000	1.118089	5.384639	5.384639	0.999968	0.000000	0.000013	0.000014	0.000005	23.333924	
8345000	-689.266301	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.286278	24.218681	1.286278	1.286278	0.000000	1.286278	0.000000	0.000000	1.286278	0.000000	1.286278	0.000000	1.286278	0.000000	1.286278	0.000000	1.286278	0.000000	0.000000	0.000000	3.666567	3.666567	0.999981	0.000000	0.000007	0.000010	0.000001	14.887409	
8350000	-690.617880	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.734692	11.023157	0.734692	0.734692	0.000000	0.734692	0.000000	0.000000	0.734692	0.734692	0.734692	0.000000	0.734692	0.000000	0.734692	0.734692	0.734692	0.000000	0.000000	0.734692	5.419848	5.419848	0.999972	0.000000	0.000009	0.000015	0.000003	16.620759	
8355000	-694.493794	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 Z 1 Z 	0.829870	9.515307	0.829870	0.829870	0.000000	0.829870	0.829870	0.000000	0.829870	0.829870	0.829870	0.000000	0.829870	0.000000	0.829870	0.000000	0.829870	0.000000	0.000000	0.000000	5.561098	5.561098	0.999953	0.000000	0.000016	0.000027	0.000003	8.625092	
8360000	-687.472597	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.926823	21.295816	0.926823	0.926823	0.000000	0.926823	0.000000	0.000000	0.926823	0.926823	0.926823	0.000000	0.000000	0.000000	0.926823	0.000000	0.926823	0.000000	0.000000	0.000000	5.297811	5.297811	0.999994	0.000000	0.000005	0.000000	0.000001	16.060101	
8365000	-689.384545	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.051107	13.043259	1.051107	1.051107	0.000000	1.051107	0.000000	0.000000	1.051107	1.051107	1.051107	0.000000	1.051107	1.051107	1.051107	0.000000	1.051107	0.000000	0.000000	0.000000	5.824387	5.824387	0.999960	0.000000	0.000015	0.000022	0.000003	4.782992	
8370000	-689.900603	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.671936	14.704241	0.671936	0.671936	0.000000	0.671936	0.000000	0.000000	0.671936	0.671936	0.671936	0.000000	0.671936	0.000000	0.671936	0.000000	0.671936	0.000000	0.000000	0.000000	4.395402	4.395402	0.999988	0.000000	0.000004	0.000007	0.000001	1.951598	
8375000	-689.289543	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.784562	18.696748	0.784562	0.784562	0.000000	0.784562	0.000000	0.000000	0.784562	0.784562	0.784562	0.000000	0.784562	0.784562	0.784562	0.784562	0.784562	0.000000	0.000000	0.784562	5.293219	5.293219	0.999986	0.000000	0.000005	0.000007	0.000002	19.158867	
8380000	-688.498549	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.992981	16.070870	0.992981	0.992981	0.000000	0.992981	0.000000	0.000000	0.992981	0.992981	0.992981	0.000000	0.992981	0.992981	0.992981	0.000000	0.992981	0.000000	0.000000	0.000000	5.888734	5.888734	0.999972	0.000000	0.000010	0.000016	0.000002	35.633756	
8385000	-686.861151	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.983541	17.123895	0.983541	0.983541	0.000000	0.983541	0.000000	0.000000	0.983541	0.983541	0.983541	0.000000	0.000000	0.983541	0.983541	0.000000	0.983541	0.000000	0.000000	0.000000	5.043797	5.043797	0.999992	0.000000	0.000007	0.000000	0.000002	30.698104	
8390000	-692.752602	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 1 	0.846764	19.517216	0.846764	0.846764	0.000000	0.846764	0.846764	0.000000	0.846764	0.846764	0.846764	0.000000	0.000000	0.000000	0.846764	0.846764	0.846764	0.000000	0.000000	0.846764	5.487957	5.487957	0.999993	0.000000	0.000005	0.000000	0.000002	64.804134	
8395000	-689.948188	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.702529	12.615506	0.702529	0.702529	0.000000	0.702529	0.000000	0.000000	0.702529	0.702529	0.702529	0.000000	0.702529	0.702529	0.702529	0.702529	0.702529	0.000000	0.000000	0.702529	5.662170	5.662170	0.999979	0.000000	0.000007	0.000011	0.000003	68.073197	
8400000	-688.992660	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	1.149199	21.892670	1.149199	1.149199	0.000000	1.149199	0.000000	0.000000	1.149199	0.000000	1.149199	0.000000	0.000000	0.000000	1.149199	1.149199	1.149199	0.000000	0.000000	1.149199	4.518063	4.518063	0.999991	0.000000	0.000007	0.000000	0.000002	59.274984	
8405000	-689.053827	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.755319	14.984424	0.755319	0.755319	0.000000	0.755319	0.000000	0.000000	0.755319	0.755319	0.755319	0.000000	0.755319	0.000000	0.755319	0.000000	0.755319	0.000000	0.000000	0.000000	6.217007	6.217007	0.999977	0.000000	0.000008	0.000014	0.000002	35.549273	
8410000	-687.474633	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.098343	18.129076	1.098343	1.098343	0.000000	1.098343	0.000000	0.000000	1.098343	1.098343	1.098343	0.000000	0.000000	0.000000	1.098343	0.000000	1.098343	0.000000	0.000000	0.000000	5.450467	5.450467	0.999990	0.000000	0.000008	0.000000	0.000002	39.820356	
