Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1952948202
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
8415000	-689.153068	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.956137	12.354059	0.956137	0.956137	0.000000	0.956137	0.000000	0.000000	0.956137	0.956137	0.956137	0.000000	0.956137	0.956137	0.956137	0.000000	0.956137	0.000000	0.000000	0.000000	6.320881	6.320881	0.999958	0.000000	0.000015	0.000023	0.000003	11.389679	
8420000	-688.564898	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.875353	21.876629	0.875353	0.875353	0.000000	0.875353	0.000000	0.000000	0.875353	0.875353	0.875353	0.000000	0.875353	0.875353	0.875353	0.000000	0.875353	0.000000	0.000000	0.000000	5.147647	5.147647	0.999987	0.000000	0.000005	0.000008	0.000001	16.282000	
8425000	-687.928202	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.911540	15.494114	0.911540	0.911540	0.000000	0.911540	0.000000	0.000000	0.911540	0.911540	0.911540	0.000000	0.911540	0.911540	0.911540	0.000000	0.911540	0.000000	0.000000	0.000000	4.723589	4.723589	0.999981	0.000000	0.000007	0.000011	0.000002	12.450144	
8430000	-686.892347	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.039057	19.875523	1.039057	1.039057	0.000000	1.039057	0.000000	0.000000	1.039057	1.039057	1.039057	0.000000	0.000000	0.000000	1.039057	0.000000	1.039057	0.000000	0.000000	0.000000	4.747120	4.747120	0.999993	0.000000	0.000006	0.000000	0.000001	8.302280	
8435000	-688.511855	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.027435	16.708026	1.027435	1.027435	0.000000	1.027435	0.000000	0.000000	1.027435	1.027435	1.027435	0.000000	1.027435	1.027435	1.027435	0.000000	1.027435	0.000000	0.000000	0.000000	5.681233	5.681233	0.999973	0.000000	0.000010	0.000015	0.000002	33.884773	
8440000	-688.368341	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.756875	13.518246	0.756875	0.756875	0.000000	0.756875	0.000000	0.000000	0.756875	0.756875	0.756875	0.000000	0.756875	0.756875	0.756875	0.000000	0.756875	0.000000	0.000000	0.000000	5.283139	5.283139	0.999981	0.000000	0.000007	0.000011	0.000001	19.561198	
8445000	-690.452560	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.693394	11.423443	0.693394	0.693394	0.000000	0.693394	0.000000	0.000000	0.693394	0.693394	0.693394	0.000000	0.693394	0.693394	0.693394	0.000000	0.693394	0.000000	0.000000	0.000000	7.140683	7.140683	0.999967	0.000000	0.000012	0.000019	0.000002	6.512750	
8450000	-690.098823	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.699068	13.996945	0.699068	0.699068	0.000000	0.699068	0.000000	0.000000	0.699068	0.699068	0.699068	0.000000	0.699068	0.699068	0.699068	0.699068	0.699068	0.000000	0.000000	0.699068	6.085085	6.085085	0.999980	0.000000	0.000007	0.000010	0.000002	25.995543	
8455000	-688.958136	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.941620	15.470067	0.941620	0.941620	0.000000	0.941620	0.000000	0.000000	0.941620	0.941620	0.941620	0.000000	0.000000	0.941620	0.941620	0.941620	0.941620	0.000000	0.000000	0.941620	6.264312	6.264312	0.999987	0.000000	0.000009	0.000000	0.000003	15.236937	
8460000	-688.860258	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.393809	21.984056	1.393809	1.393809	0.000000	1.393809	0.000000	0.000000	1.393809	0.000000	1.393809	0.000000	0.000000	1.393809	1.393809	0.000000	1.393809	0.000000	0.000000	0.000000	5.567051	5.567051	0.999985	0.000000	0.000012	0.000000	0.000003	12.386379	
8465000	-689.418583	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.967767	12.626644	0.967767	0.967767	0.000000	0.967767	0.000000	0.000000	0.967767	0.967767	0.967767	0.000000	0.967767	0.967767	0.967767	0.000000	0.967767	0.000000	0.000000	0.000000	6.606956	6.606956	0.999956	0.000000	0.000016	0.000024	0.000004	7.067617	
8470000	-701.122323	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 1 Z Z 1 Z 	0.919862	12.420883	0.919862	0.919862	0.000000	0.919862	0.000000	0.000000	0.919862	0.919862	0.919862	0.919862	0.000000	0.000000	0.919862	0.000000	0.919862	0.000000	0.919862	0.000000	7.834988	7.834988	0.999977	0.000000	0.000017	0.000000	0.000006	11.942737	
8475000	-687.878455	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.921093	18.783404	0.921093	0.921093	0.000000	0.921093	0.000000	0.000000	0.921093	0.921093	0.921093	0.000000	0.921093	0.921093	0.921093	0.000000	0.921093	0.000000	0.000000	0.000000	5.245398	5.245398	0.999982	0.000000	0.000006	0.000010	0.000001	8.673291	
8480000	-688.622011	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.073184	16.117140	1.073184	1.073184	0.000000	1.073184	0.000000	0.000000	1.073184	1.073184	1.073184	0.000000	1.073184	1.073184	1.073184	0.000000	1.073184	0.000000	0.000000	0.000000	5.028073	5.028073	0.999974	0.000000	0.000009	0.000014	0.000002	19.947743	
8485000	-694.535930	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.965997	37.627347	0.965997	0.965997	0.000000	0.965997	0.000000	0.000000	0.965997	0.965997	0.965997	0.000000	0.965997	0.965997	0.965997	0.965997	0.965997	0.000000	0.000000	0.965997	3.748365	3.748365	0.999994	0.000000	0.000002	0.000003	0.000001	18.283141	
8490000	-690.036867	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.796581	13.261691	0.796581	0.796581	0.000000	0.796581	0.000000	0.000000	0.796581	0.796581	0.796581	0.000000	0.796581	0.796581	0.796581	0.796581	0.796581	0.000000	0.000000	0.796581	4.513677	4.513677	0.999982	0.000000	0.000006	0.000009	0.000002	8.916286	
8495000	-690.511364	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.803024	13.520404	0.803024	0.803024	0.000000	0.803024	0.000000	0.000000	0.803024	0.803024	0.803024	0.000000	0.803024	0.803024	0.000000	0.000000	0.803024	0.000000	0.000000	0.000000	5.867345	5.867345	0.999985	0.000000	0.000009	0.000005	0.000002	7.460678	
8500000	-688.091831	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.772167	19.398362	0.772167	0.772167	0.000000	0.772167	0.000000	0.000000	0.772167	0.772167	0.772167	0.000000	0.000000	0.772167	0.772167	0.000000	0.772167	0.000000	0.000000	0.000000	5.554477	5.554477	0.999995	0.000000	0.000004	0.000000	0.000001	14.847993	
8505000	-689.700229	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.756566	13.564971	0.756566	0.756566	0.000000	0.756566	0.000000	0.000000	0.756566	0.756566	0.756566	0.000000	0.756566	0.000000	0.756566	0.756566	0.756566	0.000000	0.000000	0.756566	4.847557	4.847557	0.999981	0.000000	0.000006	0.000010	0.000002	23.772250	
8510000	-688.077515	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.975273	16.014559	0.975273	0.975273	0.000000	0.975273	0.000000	0.000000	0.975273	0.975273	0.975273	0.000000	0.000000	0.000000	0.975273	0.975273	0.975273	0.000000	0.000000	0.975273	5.402715	5.402715	0.999989	0.000000	0.000008	0.000000	0.000003	16.919199	
8515000	-689.920709	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.025440	14.922428	1.025440	1.025440	0.000000	1.025440	0.000000	0.000000	1.025440	1.025440	1.025440	0.000000	1.025440	0.000000	1.025440	1.025440	1.025440	0.000000	0.000000	1.025440	5.987920	5.987920	0.999963	0.000000	0.000012	0.000019	0.000005	24.813544	
8520000	-696.881437	1	2	6	'1 0 1 1 Z 1 Z 1 1 Z 1 Z Z 1 1 Z 	1.606045	23.806926	1.606045	1.606045	0.000000	1.606045	0.000000	1.606045	1.606045	0.000000	1.606045	0.000000	0.000000	1.606045	1.606045	0.000000	1.606045	1.606045	0.000000	0.000000	4.063244	4.063244	0.999988	0.000000	0.000009	0.000000	0.000002	12.599245	
8525000	-690.479966	1	2	5	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 1 	1.271978	19.683554	1.271978	1.271978	0.000000	1.271978	0.000000	0.000000	1.271978	0.000000	1.271978	0.000000	1.271978	1.271978	1.271978	1.271978	1.271978	0.000000	0.000000	1.271978	5.228220	5.228220	0.999970	0.000000	0.000012	0.000013	0.000005	13.158091	
8530000	-687.106815	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.882026	21.659920	0.882026	0.882026	0.000000	0.882026	0.000000	0.000000	0.882026	0.882026	0.882026	0.000000	0.000000	0.000000	0.882026	0.000000	0.882026	0.000000	0.000000	0.000000	4.388792	4.388792	0.999996	0.000000	0.000003	0.000000	0.000001	16.900414	
8535000	-688.512041	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.801130	15.177144	0.801130	0.801130	0.000000	0.801130	0.000000	0.000000	0.801130	0.801130	0.801130	0.000000	0.000000	0.801130	0.801130	0.801130	0.801130	0.000000	0.000000	0.801130	5.946990	5.946990	0.999991	0.000000	0.000007	0.000000	0.000002	2.651543	
8540000	-691.225359	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.960841	11.054108	0.960841	0.960841	0.000000	0.960841	0.000000	0.000000	0.960841	0.960841	0.960841	0.000000	0.960841	0.000000	0.960841	0.960841	0.960841	0.000000	0.000000	0.960841	6.814779	6.814779	0.999940	0.000000	0.000020	0.000032	0.000008	8.235493	
8545000	-687.459301	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.024300	17.210103	1.024300	1.024300	0.000000	1.024300	0.000000	0.000000	1.024300	1.024300	1.024300	0.000000	0.000000	1.024300	1.024300	0.000000	1.024300	0.000000	0.000000	0.000000	5.651432	5.651432	0.999990	0.000000	0.000008	0.000000	0.000002	32.862872	
8550000	-690.866884	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.917154	25.437113	0.917154	0.917154	0.000000	0.917154	0.000000	0.000000	0.917154	0.917154	0.917154	0.000000	0.917154	0.917154	0.000000	0.000000	0.917154	0.000000	0.000000	0.000000	3.886036	3.886036	0.999994	0.000000	0.000003	0.000002	0.000001	10.228864	
8555000	-700.210455	1	2	2	'1 0 1 1 Z 1 1 1 1 1 1 Z 1 1 1 1 	0.718059	8.926651	0.718059	0.718059	0.000000	0.718059	0.718059	0.718059	0.718059	0.718059	0.718059	0.000000	0.718059	0.718059	0.718059	0.718059	0.718059	0.718059	0.000000	0.718059	6.558249	6.558249	0.999947	0.000000	0.000020	0.000027	0.000006	7.361422	
8560000	-689.497358	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.358098	23.680544	1.358098	1.358098	0.000000	1.358098	0.000000	0.000000	1.358098	0.000000	1.358098	0.000000	1.358098	0.000000	1.358098	0.000000	1.358098	0.000000	0.000000	0.000000	3.616133	3.616133	0.999979	0.000000	0.000008	0.000012	0.000002	23.616928	
8565000	-686.764914	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.951904	16.142853	0.951904	0.951904	0.000000	0.951904	0.000000	0.000000	0.951904	0.951904	0.951904	0.000000	0.000000	0.000000	0.951904	0.000000	0.951904	0.000000	0.000000	0.000000	5.439018	5.439018	0.999991	0.000000	0.000007	0.000000	0.000002	10.867145	
8570000	-686.860239	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.820816	17.427833	0.820816	0.820816	0.000000	0.820816	0.000000	0.000000	0.820816	0.820816	0.820816	0.000000	0.000000	0.000000	0.820816	0.000000	0.820816	0.000000	0.000000	0.000000	5.014368	5.014368	0.999994	0.000000	0.000005	0.000000	0.000001	21.590634	
8575000	-691.046479	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	1.081872	13.258505	1.081872	1.081872	0.000000	1.081872	0.000000	0.000000	1.081872	1.081872	1.081872	0.000000	1.081872	1.081872	1.081872	1.081872	1.081872	0.000000	0.000000	1.081872	5.146432	5.146432	0.999966	0.000000	0.000012	0.000016	0.000005	19.899802	
8580000	-691.514295	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z Z 1 1 Z 	0.838832	18.154987	0.838832	0.838832	0.838832	0.838832	0.000000	0.000000	0.838832	0.838832	0.838832	0.000000	0.000000	0.838832	0.838832	0.000000	0.838832	0.000000	0.000000	0.000000	5.178007	5.178007	0.999992	0.000002	0.000005	0.000000	0.000001	14.565322	
8585000	-687.791541	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.361722	17.954268	1.361722	1.361722	0.000000	1.361722	0.000000	0.000000	1.361722	0.000000	1.361722	0.000000	0.000000	0.000000	1.361722	0.000000	1.361722	0.000000	0.000000	0.000000	4.541841	4.541841	0.999986	0.000000	0.000011	0.000000	0.000003	18.543828	
8590000	-694.198571	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 1 	0.697870	15.790335	0.697870	0.697870	0.697870	0.697870	0.000000	0.000000	0.697870	0.697870	0.697870	0.000000	0.697870	0.000000	0.697870	0.697870	0.697870	0.000000	0.000000	0.697870	5.638063	5.638063	0.999982	0.000002	0.000006	0.000009	0.000002	37.579292	
8595000	-689.251566	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.813345	16.676809	0.813345	0.813345	0.000000	0.813345	0.000000	0.000000	0.813345	0.813345	0.813345	0.000000	0.813345	0.813345	0.813345	0.813345	0.813345	0.000000	0.000000	0.813345	5.741729	5.741729	0.999981	0.000000	0.000007	0.000010	0.000002	16.664603	
8600000	-690.058429	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z Z Z 	0.860723	17.214031	0.860723	0.860723	0.000000	0.860723	0.000000	0.000000	0.860723	0.860723	0.860723	0.000000	0.860723	0.000000	0.000000	0.000000	0.860723	0.000000	0.000000	0.000000	5.678051	5.678051	0.999987	0.000000	0.000007	0.000005	0.000001	6.772840	
8605000	-690.981217	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.816346	9.894110	0.816346	0.816346	0.000000	0.816346	0.000000	0.000000	0.816346	0.816346	0.816346	0.000000	0.816346	0.816346	0.816346	0.000000	0.816346	0.000000	0.000000	0.000000	7.880163	7.880163	0.999934	0.000000	0.000025	0.000037	0.000005	35.482962	
8610000	-687.703888	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.418416	21.902184	1.418416	1.418416	0.000000	1.418416	0.000000	0.000000	1.418416	0.000000	1.418416	0.000000	0.000000	1.418416	1.418416	0.000000	1.418416	0.000000	0.000000	0.000000	3.968923	3.968923	0.999990	0.000000	0.000008	0.000000	0.000002	22.642646	
8615000	-687.772885	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.852281	15.639361	0.852281	0.852281	0.000000	0.852281	0.000000	0.000000	0.852281	0.852281	0.852281	0.000000	0.852281	0.852281	0.852281	0.000000	0.852281	0.000000	0.000000	0.000000	5.472257	5.472257	0.999980	0.000000	0.000007	0.000011	0.000002	15.891187	
8620000	-687.401987	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.232002	22.003370	1.232002	1.232002	0.000000	1.232002	0.000000	0.000000	1.232002	0.000000	1.232002	0.000000	0.000000	1.232002	1.232002	0.000000	1.232002	0.000000	0.000000	0.000000	3.868721	3.868721	0.999992	0.000000	0.000006	0.000000	0.000002	48.711154	
8625000	-689.251074	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.881492	17.038403	0.881492	0.881492	0.000000	0.881492	0.000000	0.000000	0.881492	0.881492	0.881492	0.000000	0.881492	0.000000	0.881492	0.881492	0.881492	0.000000	0.000000	0.881492	5.789042	5.789042	0.999977	0.000000	0.000008	0.000012	0.000003	4.847835	
8630000	-688.401115	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.920467	14.750216	0.920467	0.920467	0.000000	0.920467	0.000000	0.000000	0.920467	0.920467	0.920467	0.000000	0.000000	0.920467	0.920467	0.920467	0.920467	0.000000	0.000000	0.920467	4.722498	4.722498	0.999991	0.000000	0.000007	0.000000	0.000002	7.657478	
8635000	-689.060384	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.893640	14.301302	0.893640	0.893640	0.000000	0.893640	0.000000	0.000000	0.893640	0.893640	0.893640	0.000000	0.893640	0.893640	0.893640	0.893640	0.893640	0.000000	0.000000	0.893640	5.253777	5.253777	0.999977	0.000000	0.000008	0.000012	0.000003	22.445927	
8640000	-688.901720	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.054787	20.035875	1.054787	1.054787	0.000000	1.054787	0.000000	0.000000	1.054787	1.054787	1.054787	0.000000	1.054787	0.000000	1.054787	0.000000	1.054787	0.000000	0.000000	0.000000	3.949127	3.949127	0.999983	0.000000	0.000005	0.000010	0.000001	41.865316	
8645000	-687.985700	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.979130	15.340908	0.979130	0.979130	0.000000	0.979130	0.000000	0.000000	0.979130	0.979130	0.979130	0.000000	0.979130	0.000000	0.979130	0.000000	0.979130	0.000000	0.000000	0.000000	5.578573	5.578573	0.999970	0.000000	0.000010	0.000018	0.000002	18.564687	
8650000	-688.913384	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.803432	17.547068	0.803432	0.803432	0.000000	0.803432	0.000000	0.000000	0.803432	0.803432	0.803432	0.000000	0.803432	0.803432	0.803432	0.803432	0.803432	0.000000	0.000000	0.803432	4.659928	4.659928	0.999987	0.000000	0.000005	0.000007	0.000002	17.709426	
8655000	-694.850216	1	2	4	'1 0 1 1 Z 1 Z 1 1 1 1 Z Z 1 1 1 	0.821944	18.464893	0.821944	0.821944	0.000000	0.821944	0.000000	0.821944	0.821944	0.821944	0.821944	0.000000	0.000000	0.821944	0.821944	0.821944	0.821944	0.821944	0.000000	0.821944	3.700847	3.700847	0.999996	0.000000	0.000003	0.000000	0.000001	7.204861	
8660000	-688.360469	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.910505	13.878083	0.910505	0.910505	0.000000	0.910505	0.000000	0.000000	0.910505	0.910505	0.910505	0.000000	0.000000	0.910505	0.910505	0.910505	0.910505	0.000000	0.000000	0.910505	5.689899	5.689899	0.999988	0.000000	0.000009	0.000000	0.000003	14.283063	
8665000	-693.419997	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.824843	17.340381	0.824843	0.824843	0.824843	0.824843	0.000000	0.000000	0.824843	0.824843	0.824843	0.000000	0.824843	0.824843	0.824843	0.824843	0.824843	0.000000	0.000000	0.824843	5.243011	5.243011	0.999981	0.000002	0.000006	0.000009	0.000002	20.520258	
8670000	-697.470915	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.596704	11.854805	0.596704	0.596704	0.596704	0.596704	0.000000	0.000000	0.596704	0.596704	0.596704	0.000000	0.596704	0.596704	0.596704	0.596704	0.596704	0.000000	0.000000	0.596704	7.510264	7.510264	0.999970	0.000002	0.000010	0.000015	0.000003	22.981365	
8675000	-689.062243	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.940610	19.514911	0.940610	0.940610	0.000000	0.940610	0.000000	0.000000	0.940610	0.940610	0.940610	0.000000	0.940610	0.940610	0.940610	0.000000	0.940610	0.000000	0.000000	0.000000	3.799016	3.799016	0.999988	0.000000	0.000004	0.000007	0.000001	4.916436	
8680000	-691.832265	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.722850	15.529877	0.722850	0.722850	0.000000	0.722850	0.000000	0.000000	0.722850	0.722850	0.722850	0.000000	0.722850	0.722850	0.000000	0.722850	0.722850	0.000000	0.000000	0.722850	5.785459	5.785459	0.999989	0.000000	0.000006	0.000003	0.000002	32.086063	
8685000	-690.502014	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z Z Z 	1.008311	14.920203	1.008311	1.008311	0.000000	1.008311	0.000000	0.000000	1.008311	1.008311	1.008311	0.000000	1.008311	0.000000	0.000000	0.000000	1.008311	0.000000	0.000000	0.000000	5.876001	5.876001	0.999979	0.000000	0.000011	0.000008	0.000003	18.328955	
8690000	-693.015861	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	0.860580	14.689214	0.860580	0.860580	0.000000	0.860580	0.000000	0.000000	0.860580	0.000000	0.860580	0.000000	0.000000	0.000000	0.860580	0.860580	0.860580	0.000000	0.000000	0.860580	5.875364	5.875364	0.999988	0.000000	0.000009	0.000000	0.000003	8.670815	
8695000	-688.151947	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.876754	18.562669	0.876754	0.876754	0.000000	0.876754	0.000000	0.000000	0.876754	0.876754	0.876754	0.000000	0.876754	0.876754	0.876754	0.000000	0.876754	0.000000	0.000000	0.000000	5.542795	5.542795	0.999982	0.000000	0.000006	0.000010	0.000001	6.155580	
8700000	-687.980733	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.728792	14.266056	0.728792	0.728792	0.000000	0.728792	0.000000	0.000000	0.728792	0.728792	0.728792	0.000000	0.000000	0.000000	0.728792	0.000000	0.728792	0.000000	0.000000	0.000000	4.813640	4.813640	0.999994	0.000000	0.000005	0.000000	0.000001	58.727929	
8705000	-687.767207	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.844675	13.390148	0.844675	0.844675	0.000000	0.844675	0.000000	0.000000	0.844675	0.844675	0.844675	0.000000	0.000000	0.844675	0.844675	0.000000	0.844675	0.000000	0.000000	0.000000	6.350265	6.350265	0.999988	0.000000	0.000010	0.000000	0.000002	56.365334	
8710000	-693.176709	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	1.265536	16.500457	1.265536	1.265536	0.000000	1.265536	0.000000	0.000000	1.265536	0.000000	1.265536	0.000000	0.000000	0.000000	1.265536	1.265536	1.265536	0.000000	0.000000	1.265536	6.869860	6.869860	0.999974	0.000000	0.000019	0.000000	0.000007	6.096269	
8715000	-689.158610	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.990939	16.089251	0.990939	0.990939	0.000000	0.990939	0.000000	0.000000	0.990939	0.990939	0.990939	0.000000	0.990939	0.000000	0.990939	0.990939	0.990939	0.000000	0.000000	0.990939	5.428843	5.428843	0.999972	0.000000	0.000009	0.000015	0.000004	13.607056	
8720000	-688.814783	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.774069	15.494126	0.774069	0.774069	0.000000	0.774069	0.000000	0.000000	0.774069	0.774069	0.774069	0.000000	0.000000	0.774069	0.774069	0.774069	0.774069	0.000000	0.000000	0.774069	6.047967	6.047967	0.999991	0.000000	0.000007	0.000000	0.000002	4.397765	
8725000	-692.839838	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.266226	15.026737	1.266226	1.266226	0.000000	1.266226	0.000000	0.000000	1.266226	1.266226	1.266226	0.000000	0.000000	1.266226	1.266226	1.266226	1.266226	0.000000	0.000000	1.266226	6.635204	6.635204	0.999976	0.000000	0.000017	0.000000	0.000007	14.520272	
8730000	-688.050955	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.944075	22.939081	0.944075	0.944075	0.000000	0.944075	0.000000	0.000000	0.944075	0.944075	0.944075	0.000000	0.000000	0.000000	0.944075	0.000000	0.944075	0.000000	0.000000	0.000000	5.317491	5.317491	0.999994	0.000000	0.000005	0.000000	0.000001	69.717002	
8735000	-688.336350	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.151050	22.837845	1.151050	1.151050	0.000000	1.151050	0.000000	0.000000	1.151050	0.000000	1.151050	0.000000	1.151050	1.151050	1.151050	0.000000	1.151050	0.000000	0.000000	0.000000	4.376177	4.376177	0.999983	0.000000	0.000007	0.000009	0.000001	84.886508	
8740000	-688.397650	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.689349	14.044528	0.689349	0.689349	0.000000	0.689349	0.000000	0.000000	0.689349	0.689349	0.689349	0.000000	0.000000	0.000000	0.689349	0.000000	0.689349	0.000000	0.000000	0.000000	5.386218	5.386218	0.999994	0.000000	0.000005	0.000000	0.000001	90.824860	
8745000	-688.633504	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.062237	21.846168	1.062237	1.062237	0.000000	1.062237	0.000000	0.000000	1.062237	0.000000	1.062237	0.000000	1.062237	1.062237	1.062237	0.000000	1.062237	0.000000	0.000000	0.000000	4.259828	4.259828	0.999985	0.000000	0.000006	0.000008	0.000001	98.719241	
