Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            255762996
Precision:                       64 bits
Cores:                           20
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
5102500	-112.669890	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	7.811449	7.811449	0.000000	7.811449	0.000000	7.811449	0.000000	0.000000	0.000000	0.000000	0.000000	7.811449	7.811449	7.811449	7.811449	7.811449	0.000000	0.000000	7.811449	7.419220	7.419220	0.826051	0.066903	0.000000	0.058769	0.048277	60.870471	
5105000	-119.280228	1	1	11	'0 0 0 Z 0 Z 0 Z 0 0 Z Z Z Z Z 0 Z Z Z 0 	3.077578	3.077578	3.077578	0.000000	3.077578	0.000000	3.077578	0.000000	3.077578	3.077578	0.000000	0.000000	0.000000	0.000000	0.000000	3.077578	0.000000	0.000000	0.000000	3.077578	15.705735	15.705735	0.412723	0.001072	0.586205	0.000000	0.000000	44.336046	
5107500	-112.882595	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z 0 Z Z 	0.000000	3.911122	3.911122	0.000000	3.911122	3.911122	3.911122	0.000000	3.911122	3.911122	0.000000	0.000000	3.911122	0.000000	0.000000	3.911122	0.000000	3.911122	0.000000	0.000000	6.778200	6.778200	0.341018	0.046032	0.609595	0.003037	0.000318	21.026997	
5110000	-114.972184	1	1	9	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 0 0 Z Z 0 Z 	0.000000	6.245509	6.245509	0.000000	6.245509	6.245509	6.245509	0.000000	0.000000	0.000000	0.000000	6.245509	6.245509	6.245509	6.245509	6.245509	0.000000	0.000000	6.245509	0.000000	4.935663	4.935663	0.745693	0.176467	0.000000	0.077840	0.000000	6.970710	
5112500	-113.561710	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 Z Z Z Z Z 0 Z 	0.000000	6.492886	6.492886	0.000000	6.492886	6.492886	6.492886	0.000000	0.000000	0.000000	0.000000	6.492886	6.492886	0.000000	0.000000	0.000000	0.000000	0.000000	6.492886	0.000000	3.392226	3.392226	0.000001	0.999999	0.000000	0.000000	0.000000	25.905515	
5115000	-113.108168	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 Z Z Z Z 0 Z 0 Z 	0.000000	6.049528	6.049528	0.000000	6.049528	0.000000	6.049528	0.000000	6.049528	6.049528	0.000000	6.049528	0.000000	0.000000	0.000000	0.000000	6.049528	0.000000	6.049528	0.000000	6.382395	6.382395	0.289314	0.004961	0.617523	0.000000	0.088203	38.886330	
5117500	-113.253470	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z Z Z Z Z Z 	0.000000	5.432242	5.432242	0.000000	5.432242	0.000000	5.432242	0.000000	5.432242	0.000000	0.000000	5.432242	5.432242	5.432242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.359282	9.359282	0.763928	0.014575	0.208168	0.013330	0.000000	52.980435	
5120000	-111.501380	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	6.697880	6.697880	0.000000	6.697880	0.000000	6.697880	0.000000	0.000000	0.000000	0.000000	0.000000	6.697880	6.697880	0.000000	6.697880	0.000000	0.000000	6.697880	6.697880	5.607945	5.607945	0.904561	0.050768	0.000000	0.041947	0.002724	37.256933	
5122500	-112.914072	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	5.978939	5.978939	0.000000	5.978939	0.000000	5.978939	0.000000	0.000000	0.000000	0.000000	0.000000	5.978939	5.978939	0.000000	5.978939	0.000000	0.000000	5.978939	5.978939	10.892634	10.892634	0.958600	0.020939	0.000000	0.019561	0.000899	19.001363	
5125000	-114.065913	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 Z Z 0 0 Z 0 0 	0.000000	4.089865	4.089865	0.000000	4.089865	4.089865	4.089865	0.000000	0.000000	4.089865	0.000000	0.000000	4.089865	0.000000	0.000000	4.089865	4.089865	0.000000	4.089865	4.089865	5.752188	5.752188	0.822974	0.093570	0.018378	0.018682	0.046395	33.913579	
5127500	-111.798108	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z Z Z Z Z 	0.000000	5.036528	5.036528	0.000000	5.036528	0.000000	5.036528	0.000000	0.000000	0.000000	0.000000	5.036528	5.036528	5.036528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.479240	7.479240	0.963127	0.019436	0.000000	0.017437	0.000000	13.557841	
5130000	-118.923787	1	2	7	'Z 1 1 0 1 Z 1 1 0 Z Z 0 1 1 Z Z 1 1 Z 0 	0.000000	8.525534	8.525534	3.144179	8.525534	0.000000	8.525534	8.525534	3.144179	0.000000	0.000000	3.144179	8.525534	8.525534	0.000000	0.000000	8.525534	8.525534	0.000000	3.144179	11.451700	11.451700	0.833876	0.025962	0.089906	0.025063	0.025194	11.371766	
5132500	-111.290660	1	2	5	'1 0 0 1 0 1 0 Z 1 Z Z 1 1 1 1 Z 1 Z 0 1 	0.898848	7.140826	7.140826	0.898848	7.140826	0.898848	7.140826	0.000000	0.898848	0.000000	0.000000	0.898848	0.898848	0.898848	0.898848	0.000000	0.898848	0.000000	7.140826	0.898848	5.688863	5.688863	0.962422	0.028820	0.005848	0.000623	0.002287	2.163064	
5135000	-113.102277	1	2	4	'1 0 0 1 Z Z 0 Z 1 1 Z 1 0 1 1 1 0 1 1 1 	0.905313	13.098001	13.098001	0.905313	0.000000	0.000000	13.098001	0.000000	0.905313	0.905313	0.000000	0.905313	13.098001	0.905313	0.905313	0.905313	13.098001	0.905313	0.905313	0.905313	4.648185	4.648185	0.887413	0.004903	0.004406	0.050138	0.053140	5.696757	
5137500	-112.945805	1	2	9	'1 0 0 Z 0 Z 0 0 Z 1 Z Z 0 Z 1 0 0 Z Z Z 	0.758649	5.741502	5.741502	0.000000	5.741502	0.000000	5.741502	5.741502	0.000000	0.758649	0.000000	0.000000	5.741502	0.000000	0.758649	5.741502	5.741502	0.000000	0.000000	0.000000	2.693738	2.693738	0.850645	0.057432	0.000618	0.049353	0.041952	22.165173	
5140000	-112.586312	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	4.900807	4.900807	0.000000	4.900807	0.000000	4.900807	0.000000	4.900807	0.000000	0.000000	0.000000	4.900807	4.900807	0.000000	4.900807	4.900807	0.000000	0.000000	0.000000	5.849894	5.849894	0.605112	0.014369	0.356352	0.012655	0.011512	15.085742	
5142500	-112.344891	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z 0 0 	0.000000	5.716383	5.716383	0.000000	5.716383	0.000000	5.716383	0.000000	0.000000	0.000000	0.000000	0.000000	5.716383	5.716383	5.716383	5.716383	0.000000	0.000000	5.716383	5.716383	5.412450	5.412450	0.879049	0.062639	0.000000	0.055846	0.002466	14.649619	
5145000	-121.312015	1	1	11	'Z 0 0 Z Z 0 0 Z Z Z Z 0 0 0 Z Z Z Z 0 0 	0.000000	9.289712	9.289712	0.000000	0.000000	9.289712	9.289712	0.000000	0.000000	0.000000	0.000000	9.289712	9.289712	9.289712	0.000000	0.000000	0.000000	0.000000	9.289712	9.289712	14.222247	14.222247	0.954699	0.004050	0.000388	0.037551	0.003312	5.097797	
5147500	-112.191587	1	2	7	'Z 0 0 1 1 1 0 1 0 Z Z Z 0 0 Z Z 1 1 1 Z 	0.000000	7.684943	7.684943	0.286958	0.286958	0.286958	7.684943	0.286958	7.684943	0.000000	0.000000	0.000000	7.684943	7.684943	0.000000	0.000000	0.286958	0.286958	0.286958	0.000000	4.126936	4.126936	0.531302	0.000947	0.448613	0.019064	0.000074	6.869737	
5150000	-117.680222	1	1	12	'0 0 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 0 Z Z 0 Z 	3.883928	3.883928	3.883928	0.000000	3.883928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.883928	0.000000	3.883928	3.883928	0.000000	0.000000	3.883928	0.000000	7.631356	7.631356	0.970623	0.007355	0.000000	0.022023	0.000000	16.026114	
5152500	-119.359024	1	1	11	'0 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 Z 0 Z 	6.366338	6.366338	6.366338	0.000000	6.366338	0.000000	0.000000	6.366338	0.000000	0.000000	0.000000	0.000000	6.366338	0.000000	0.000000	6.366338	6.366338	0.000000	6.366338	0.000000	7.777005	7.777005	0.908406	0.027872	0.000000	0.024813	0.038910	65.688639	
5155000	-110.223891	1	2	8	'1 0 0 1 0 1 0 1 Z Z Z Z 0 1 Z Z 1 Z 1 Z 	0.201011	5.326763	5.326763	0.201011	5.326763	0.201011	5.326763	0.201011	0.000000	0.000000	0.000000	0.000000	5.326763	0.201011	0.000000	0.000000	0.201011	0.000000	0.201011	0.000000	6.464754	6.464754	0.945585	0.035986	0.000000	0.018414	0.000015	72.133607	
5157500	-109.542912	1	2	4	'Z 0 0 1 0 1 0 1 Z 1 Z 1 0 1 1 1 1 1 Z 1 	0.000000	7.596787	7.596787	0.792810	7.596787	0.792810	7.596787	0.792810	0.000000	0.792810	0.000000	0.792810	7.596787	0.792810	0.792810	0.792810	0.792810	0.792810	0.000000	0.792810	5.076539	5.076539	0.855866	0.094755	0.001025	0.047807	0.000546	72.965293	
5160000	-112.692627	1	2	2	'1 0 0 1 0 1 0 1 0 1 1 Z 0 1 1 1 1 1 1 Z 	0.422588	14.132313	14.132313	0.422588	14.132313	0.422588	14.132313	0.422588	14.132313	0.422588	0.422588	0.000000	14.132313	0.422588	0.422588	0.422588	0.422588	0.422588	0.422588	0.000000	5.583505	5.583505	0.497586	0.076149	0.372183	0.053915	0.000167	93.018851	
5162500	-111.815895	1	2	6	'1 0 0 1 0 Z 0 1 Z Z 1 1 0 1 Z 1 0 Z 0 Z 	0.763323	8.638776	8.638776	0.763323	8.638776	0.000000	8.638776	0.763323	0.000000	0.000000	0.763323	0.763323	8.638776	0.763323	0.000000	0.763323	8.638776	0.000000	8.638776	0.000000	3.234916	3.234916	0.712324	0.128839	0.001016	0.067372	0.090449	86.547837	
5165000	-114.868921	1	1	8	'Z 0 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z Z Z 	0.000000	4.412462	4.412462	0.000000	4.412462	4.412462	4.412462	0.000000	4.412462	4.412462	4.412462	0.000000	4.412462	4.412462	0.000000	4.412462	4.412462	0.000000	0.000000	0.000000	5.088928	5.088928	0.365075	0.067757	0.549150	0.012238	0.005780	84.222402	
5167500	-112.421786	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 0 	0.000000	6.416840	6.416840	0.000000	6.416840	0.000000	6.416840	0.000000	0.000000	0.000000	0.000000	0.000000	6.416840	6.416840	0.000000	6.416840	6.416840	0.000000	6.416840	6.416840	8.776085	8.776085	0.885688	0.030149	0.000000	0.035693	0.048469	55.267398	
5170000	-114.838631	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	3.579806	3.579806	0.000000	3.579806	0.000000	3.579806	0.000000	0.000000	0.000000	0.000000	0.000000	3.579806	3.579806	3.579806	3.579806	3.579806	0.000000	3.579806	3.579806	10.650978	10.650978	0.936560	0.010887	0.000000	0.027417	0.025136	80.757225	
5172500	-110.992843	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	6.432848	6.432848	0.000000	6.432848	0.000000	6.432848	0.000000	0.000000	0.000000	0.000000	0.000000	6.432848	6.432848	0.000000	6.432848	0.000000	0.000000	0.000000	6.432848	6.292554	6.292554	0.943790	0.034721	0.000000	0.021204	0.000286	77.863164	
5175000	-117.540298	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 0 Z Z Z Z Z 	0.000000	11.758605	11.758605	0.000000	11.758605	11.758605	11.758605	11.758605	11.758605	11.758605	0.000000	0.000000	11.758605	11.758605	11.758605	0.000000	0.000000	0.000000	0.000000	0.000000	3.767680	3.767680	0.426431	0.086459	0.342319	0.144792	0.000000	96.036326	
5177500	-116.762591	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z Z 0 Z Z 0 0 	0.000000	3.477077	3.477077	0.000000	3.477077	3.477077	3.477077	0.000000	0.000000	3.477077	0.000000	3.477077	3.477077	0.000000	0.000000	3.477077	0.000000	0.000000	3.477077	3.477077	11.240425	11.240425	0.931913	0.053567	0.007586	0.006639	0.000296	87.973709	
5180000	-112.130176	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	6.760772	6.760772	0.000000	6.760772	6.760772	6.760772	0.000000	0.000000	0.000000	0.000000	0.000000	6.760772	6.760772	0.000000	6.760772	6.760772	0.000000	0.000000	0.000000	6.895160	6.895160	0.732992	0.172629	0.000000	0.071550	0.022829	92.808150	
5182500	-111.840414	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	10.302683	10.302683	0.000000	10.302683	0.000000	10.302683	0.000000	0.000000	0.000000	0.000000	0.000000	10.302683	10.302683	0.000000	10.302683	0.000000	0.000000	10.302683	0.000000	3.774685	3.774685	0.821408	0.108055	0.000000	0.070537	0.000000	83.355897	
5185000	-113.338827	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	5.918602	5.918602	0.000000	5.918602	0.000000	5.918602	5.918602	0.000000	0.000000	0.000000	0.000000	5.918602	5.918602	0.000000	5.918602	0.000000	0.000000	0.000000	0.000000	9.292094	9.292094	0.976137	0.012169	0.000000	0.011694	0.000000	74.533947	
5187500	-113.678126	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	5.763394	5.763394	0.000000	0.000000	0.000000	5.763394	0.000000	0.000000	0.000000	0.000000	0.000000	5.763394	5.763394	5.763394	5.763394	0.000000	0.000000	0.000000	0.000000	14.510291	14.510291	0.984667	0.000195	0.000000	0.015137	0.000000	68.604334	
5190000	-116.896596	1	1	9	'Z 0 0 Z Z Z 0 Z Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	5.750927	5.750927	0.000000	0.000000	0.000000	5.750927	0.000000	0.000000	0.000000	5.750927	0.000000	5.750927	5.750927	5.750927	5.750927	5.750927	0.000000	5.750927	5.750927	14.403646	14.403646	0.928680	0.000366	0.004321	0.028187	0.038446	48.858650	
5192500	-115.697300	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 0 Z Z Z Z Z 0 	0.000000	8.486893	8.486893	0.000000	8.486893	8.486893	8.486893	0.000000	8.486893	8.486893	0.000000	8.486893	8.486893	8.486893	0.000000	0.000000	0.000000	0.000000	0.000000	8.486893	5.495838	5.495838	0.387098	0.111112	0.446858	0.053227	0.001705	58.192815	
5195000	-115.369546	1	1	7	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 0 0 Z 0 0 0 	0.000000	5.063087	5.063087	0.000000	5.063087	5.063087	5.063087	5.063087	0.000000	0.000000	0.000000	0.000000	5.063087	5.063087	5.063087	5.063087	0.000000	5.063087	5.063087	5.063087	5.974755	5.974755	0.812574	0.104890	0.000000	0.070856	0.011680	41.736178	
5197500	-111.031737	1	2	11	'Z 0 0 Z 1 Z 0 Z Z Z Z Z 0 0 Z 1 1 Z 1 Z 	0.000000	6.143489	6.143489	0.000000	1.522831	0.000000	6.143489	0.000000	0.000000	0.000000	0.000000	0.000000	6.143489	6.143489	0.000000	1.522831	1.522831	0.000000	1.522831	0.000000	9.155334	9.155334	0.982946	0.001536	0.000000	0.013846	0.001672	41.197686	
5200000	-112.619542	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 Z Z 0 0 Z Z Z 	0.000000	4.920665	4.920665	0.000000	4.920665	4.920665	4.920665	0.000000	0.000000	0.000000	0.000000	0.000000	4.920665	0.000000	0.000000	4.920665	4.920665	0.000000	0.000000	0.000000	4.112250	4.112250	0.000001	0.999999	0.000000	0.000000	0.000000	31.723745	
5202500	-113.431456	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z Z Z Z Z 	0.000000	7.827980	7.827980	0.000000	7.827980	0.000000	7.827980	0.000000	7.827980	7.827980	0.000000	7.827980	7.827980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.985203	9.985203	0.483752	0.017204	0.482637	0.016407	0.000000	15.877612	
5205000	-114.164376	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z Z Z 0 	0.000000	5.469929	5.469929	0.000000	5.469929	5.469929	5.469929	0.000000	5.469929	5.469929	0.000000	5.469929	5.469929	0.000000	5.469929	0.000000	0.000000	0.000000	0.000000	5.469929	4.719695	4.719695	0.425000	0.118102	0.378830	0.076907	0.001160	28.658470	
5207500	-115.968611	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z Z Z 0 Z 0 0 	0.000000	4.131542	4.131542	0.000000	4.131542	4.131542	4.131542	0.000000	0.000000	4.131542	0.000000	4.131542	4.131542	0.000000	0.000000	0.000000	4.131542	0.000000	4.131542	4.131542	10.761090	10.761090	0.861922	0.062174	0.034703	0.007469	0.033732	9.826646	
5210000	-115.823640	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z 	0.000000	4.860605	4.860605	0.000000	4.860605	4.860605	4.860605	4.860605	4.860605	4.860605	0.000000	4.860605	4.860605	0.000000	0.000000	4.860605	0.000000	0.000000	0.000000	0.000000	8.125243	8.125243	0.460394	0.035581	0.499106	0.004918	0.000000	3.237503	
5212500	-108.893498	1	2	8	'0 1 1 0 0 Z 0 Z Z Z 0 Z 1 1 0 Z Z 1 Z 0 	0.572177	12.241343	12.241343	0.572177	0.572177	0.000000	0.572177	0.000000	0.000000	0.000000	0.572177	0.000000	12.241343	12.241343	0.572177	0.000000	0.000000	12.241343	0.000000	0.572177	7.093991	7.093991	0.985867	0.000047	0.000032	0.014049	0.000004	13.777479	
5215000	-107.883014	1	2	7	'Z 1 1 Z 0 Z 0 Z Z 0 0 0 1 1 0 0 0 Z 0 Z 	0.000000	7.486432	7.486432	0.000000	0.457545	0.000000	0.457545	0.000000	0.000000	0.457545	0.457545	0.457545	7.486432	7.486432	0.457545	0.457545	0.457545	0.000000	0.457545	0.000000	7.919119	7.919119	0.983429	0.000057	0.000040	0.016409	0.000064	5.081406	
5217500	-119.573813	1	1	8	'Z 0 0 Z Z Z 0 Z 0 0 0 Z 0 Z 0 0 Z 0 0 0 	0.000000	4.323628	4.323628	0.000000	0.000000	0.000000	4.323628	0.000000	4.323628	4.323628	4.323628	0.000000	4.323628	0.000000	4.323628	4.323628	0.000000	4.323628	4.323628	4.323628	21.162115	21.162115	0.576966	0.000129	0.392607	0.026404	0.003894	34.347417	
5220000	-115.585150	1	1	13	'Z 0 0 Z Z Z Z Z Z Z Z 0 0 0 Z Z Z 0 0 Z 	0.000000	7.845708	7.845708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.845708	7.845708	7.845708	0.000000	0.000000	0.000000	7.845708	7.845708	0.000000	12.387673	12.387673	0.987704	0.000000	0.000000	0.012296	0.000000	36.840231	
5222500	-114.638650	1	1	12	'Z 0 0 Z Z Z 0 Z 0 Z Z 0 0 0 Z Z Z Z 0 Z 	0.000000	7.230931	7.230931	0.000000	0.000000	0.000000	7.230931	0.000000	7.230931	0.000000	0.000000	7.230931	7.230931	7.230931	0.000000	0.000000	0.000000	0.000000	7.230931	0.000000	10.438637	10.438637	0.752894	0.000162	0.227369	0.011643	0.007932	42.931936	
5225000	-111.825605	1	2	8	'Z 1 1 0 0 Z 0 Z Z Z Z Z 1 1 0 1 0 1 Z 1 	0.000000	3.781835	3.781835	0.428942	0.428942	0.000000	0.428942	0.000000	0.000000	0.000000	0.000000	0.000000	3.781835	3.781835	0.428942	3.781835	0.428942	3.781835	0.000000	3.781835	2.334136	2.334136	0.987325	0.000122	0.000000	0.012238	0.000315	58.481383	
5227500	-109.582846	1	2	6	'Z 1 1 0 0 Z 0 Z Z Z 0 0 1 1 0 0 1 0 Z 1 	0.000000	9.777112	9.777112	0.153653	0.153653	0.000000	0.153653	0.000000	0.000000	0.000000	0.153653	0.153653	9.777112	9.777112	0.153653	0.153653	9.777112	0.153653	0.000000	9.777112	3.820835	3.820835	0.918334	0.000006	0.000040	0.022425	0.059195	68.655874	
5230000	-112.767087	1	2	9	'Z 1 1 0 0 Z Z Z Z Z 0 0 Z 1 Z Z 1 0 1 1 	0.000000	5.410926	5.410926	0.486463	0.486463	0.000000	0.000000	0.000000	0.000000	0.000000	0.486463	0.486463	0.000000	5.410926	0.000000	0.000000	5.410926	0.486463	5.410926	5.410926	8.749443	8.749443	0.975657	0.000054	0.000041	0.000000	0.024248	61.973703	
5232500	-112.613979	1	2	10	'Z 1 1 0 1 Z 0 Z Z Z Z 0 1 Z Z Z 1 1 1 Z 	0.000000	8.193017	8.193017	1.018831	8.193017	0.000000	1.018831	0.000000	0.000000	0.000000	0.000000	1.018831	8.193017	0.000000	0.000000	0.000000	8.193017	8.193017	8.193017	0.000000	4.307038	4.307038	0.592980	0.137983	0.002361	0.033519	0.233158	40.651384	
5235000	-112.525459	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z Z Z Z 	0.000000	4.852131	4.852131	0.000000	4.852131	4.852131	4.852131	0.000000	0.000000	0.000000	0.000000	4.852131	4.852131	4.852131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.978098	3.978098	0.660182	0.259060	0.000000	0.080758	0.000000	53.000092	
5237500	-114.828574	1	1	11	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z Z 0 0 	0.000000	5.752897	5.752897	0.000000	5.752897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.752897	5.752897	5.752897	5.752897	0.000000	0.000000	5.752897	5.752897	9.742482	9.742482	0.950317	0.017988	0.000000	0.030570	0.001125	38.791062	
5240000	-116.410169	1	1	7	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 Z 	0.000000	3.852717	3.852717	0.000000	3.852717	0.000000	3.852717	0.000000	3.852717	3.852717	3.852717	3.852717	3.852717	3.852717	3.852717	0.000000	3.852717	0.000000	3.852717	0.000000	12.439191	12.439191	0.495089	0.005632	0.443026	0.025128	0.031125	25.294284	
5242500	-118.408360	1	1	8	'Z 0 0 Z 0 Z Z Z 0 0 Z 0 0 0 0 0 Z Z 0 0 	0.000000	6.432686	6.432686	0.000000	6.432686	0.000000	0.000000	0.000000	6.432686	6.432686	0.000000	6.432686	6.432686	6.432686	6.432686	6.432686	0.000000	0.000000	6.432686	6.432686	5.928568	5.928568	0.525669	0.018079	0.378330	0.057859	0.020063	19.457107	
5245000	-113.527262	1	1	10	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	5.290684	5.290684	0.000000	5.290684	5.290684	5.290684	5.290684	0.000000	0.000000	0.000000	0.000000	5.290684	5.290684	0.000000	5.290684	0.000000	0.000000	5.290684	0.000000	5.723648	5.723648	0.828341	0.116114	0.000000	0.055545	0.000000	9.917306	
5247500	-110.687520	1	2	12	'Z 0 0 1 Z Z 0 1 Z Z Z Z 0 0 Z Z Z 1 Z Z 	0.000000	6.205133	6.205133	0.840631	0.000000	0.000000	6.205133	0.840631	0.000000	0.000000	0.000000	0.000000	6.205133	6.205133	0.000000	0.000000	0.000000	0.840631	0.000000	0.000000	6.692111	6.692111	0.985305	0.000158	0.000000	0.014537	0.000000	29.240902	
5250000	-109.301126	1	2	10	'Z 0 1 1 Z Z 1 Z Z Z Z Z 0 0 Z Z 1 1 1 1 	0.000000	9.853943	2.327379	2.327379	0.000000	0.000000	2.327379	0.000000	0.000000	0.000000	0.000000	0.000000	9.853943	9.853943	0.000000	0.000000	2.327379	2.327379	2.327379	2.327379	8.745956	8.745956	0.975043	0.000033	0.000000	0.021804	0.003120	40.545533	
5252500	-113.187008	1	2	6	'Z 0 0 1 0 Z 1 Z 0 1 1 Z 0 1 1 Z 0 0 0 Z 	0.000000	8.394904	8.394904	0.946699	8.394904	0.000000	0.946699	0.000000	8.394904	0.946699	0.946699	0.000000	8.394904	0.946699	0.946699	0.000000	8.394904	8.394904	8.394904	0.000000	5.091850	5.091850	0.357825	0.030992	0.452250	0.031103	0.127830	4.355820	
5255000	-121.666431	1	1	7	'Z 0 0 0 Z Z 0 0 0 0 0 0 0 0 Z Z 0 Z 0 Z 	0.000000	3.329383	3.329383	3.329383	0.000000	0.000000	3.329383	3.329383	3.329383	3.329383	3.329383	3.329383	3.329383	3.329383	0.000000	0.000000	3.329383	0.000000	3.329383	0.000000	6.232845	6.232845	0.465323	0.000264	0.493569	0.002959	0.037885	21.418616	
5257500	-114.980554	1	1	11	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z Z 	0.000000	8.989753	8.989753	8.989753	8.989753	0.000000	8.989753	0.000000	0.000000	0.000000	0.000000	0.000000	8.989753	8.989753	0.000000	0.000000	8.989753	8.989753	0.000000	0.000000	4.924029	4.924029	0.916828	0.028596	0.000000	0.027235	0.027341	26.701634	
