species_asw,family,order,SSE_larva,SSE_adult
Scinax_imbegue,Hylidae,Anura,1,1
Scinax_iquitorum,Hylidae,Anura,1,1
Scinax_jolyi,Hylidae,Anura,1,1
Scinax_juncae,Hylidae,Anura,1,1
Scinax_karenanneae,Hylidae,Anura,1,1
Scinax_kennedyi,Hylidae,Anura,1,1
Scinax_lindsayi,Hylidae,Anura,1,1
Scinax_madeirae,Hylidae,Anura,1,1
Scinax_manriquei,Hylidae,Anura,1,1
Scinax_maracaya,Hylidae,Anura,1,1
Scinax_montivagus,Hylidae,Anura,1,1
Scinax_nasicus,Hylidae,Anura,1,1
Scinax_nebulosus,Hylidae,Anura,1,1
Scinax_onca,Hylidae,Anura,1,1
Scinax_oreites,Hylidae,Anura,1,1
Scinax_pachycrus,Hylidae,Anura,1,1
Scinax_pedromedinae,Hylidae,Anura,1,1
Scinax_perereca,Hylidae,Anura,1,1
Scinax_proboscideus,Hylidae,Anura,1,1
Scinax_quinquefasciatus,Hylidae,Anura,1,1
Scinax_rogerioi,Hylidae,Anura,1,1
Scinax_rossaferesae,Hylidae,Anura,1,1
Scinax_rostratus,Hylidae,Anura,1,1
Scinax_ruber,Hylidae,Anura,1,1
Scinax_ruberoculatus,Hylidae,Anura,1,1
Scinax_rupestris,Hylidae,Anura,1,1
Scinax_sateremawe,Hylidae,Anura,1,1
Scinax_similis,Hylidae,Anura,1,1
Scinax_squalirostris,Hylidae,Anura,1,1
Scinax_staufferi,Hylidae,Anura,1,1
Scinax_strussmannae,Hylidae,Anura,1,1
Scinax_sugillatus,Hylidae,Anura,1,1
Scinax_tigrinus,Hylidae,Anura,1,1
Scinax_tsachila,Hylidae,Anura,1,1
Scinax_tymbamirim,Hylidae,Anura,1,1
Scinax_villasboasi,Hylidae,Anura,1,1
Scinax_wandae,Hylidae,Anura,1,1
Scinax_x-signatus,Hylidae,Anura,1,1
Smilisca_baudinii,Hylidae,Anura,1,1
Smilisca_cyanosticta,Hylidae,Anura,1,1
Smilisca_dentata,Hylidae,Anura,1,1
Smilisca_fodiens,Hylidae,Anura,1,1
Smilisca_manisorum,Hylidae,Anura,1,1
Smilisca_phaeota,Hylidae,Anura,1,1
Smilisca_puma,Hylidae,Anura,1,1
Smilisca_sila,Hylidae,Anura,1,1
Smilisca_sordida,Hylidae,Anura,1,1
Sphaenorhynchus_botocudo,Hylidae,Anura,1,1
Sphaenorhynchus_bromelicola,Hylidae,Anura,1,1
Sphaenorhynchus_cammaeus,Hylidae,Anura,1,1
Sphaenorhynchus_canga,Hylidae,Anura,1,1
Sphaenorhynchus_caramaschii,Hylidae,Anura,1,1
Sphaenorhynchus_carneus,Hylidae,Anura,1,1
Sphaenorhynchus_dorisae,Hylidae,Anura,1,1
Sphaenorhynchus_lacteus,Hylidae,Anura,1,1
Sphaenorhynchus_mirim,Hylidae,Anura,1,1
Sphaenorhynchus_palustris,Hylidae,Anura,1,1
Sphaenorhynchus_pauloalvini,Hylidae,Anura,1,1
Sphaenorhynchus_planicola,Hylidae,Anura,1,1
Sphaenorhynchus_platycephalus,Hylidae,Anura,1,1
Sphaenorhynchus_prasinus,Hylidae,Anura,1,1
Sphaenorhynchus_surdus,Hylidae,Anura,1,1
Tepuihyla_aecii,Hylidae,Anura,1,1
Tepuihyla_edelcae,Hylidae,Anura,1,1
Tepuihyla_exophthalma,Hylidae,Anura,1,1
Tepuihyla_luteolabris,Hylidae,Anura,1,1
Tepuihyla_obscura,Hylidae,Anura,1,1
Tepuihyla_rodriguezi,Hylidae,Anura,1,1
Tepuihyla_shushupe,Hylidae,Anura,1,1
Tepuihyla_tuberculosa,Hylidae,Anura,1,1
Tepuihyla_warreni,Hylidae,Anura,1,1
Tlalocohyla_godmani,Hylidae,Anura,1,1
Tlalocohyla_loquax,Hylidae,Anura,1,1
Tlalocohyla_picta,Hylidae,Anura,1,1
Tlalocohyla_smithii,Hylidae,Anura,1,1
Trachycephalus_atlas,Hylidae,Anura,1,1
Trachycephalus_coriaceus,Hylidae,Anura,1,1
Trachycephalus_cunauaru,Hylidae,Anura,1,1
Trachycephalus_dibernardoi,Hylidae,Anura,1,1
Trachycephalus_hadroceps,Hylidae,Anura,1,1
Trachycephalus_helioi,Hylidae,Anura,1,1
Trachycephalus_imitatrix,Hylidae,Anura,1,1
Trachycephalus_jordani,Hylidae,Anura,1,1
Trachycephalus_lepidus,Hylidae,Anura,1,1
Trachycephalus_macrotis,Hylidae,Anura,1,1
Trachycephalus_mambaiensis,Hylidae,Anura,1,1
Trachycephalus_mesophaeus,Hylidae,Anura,1,1
Trachycephalus_nigromaculatus,Hylidae,Anura,1,1
Trachycephalus_quadrangulum,Hylidae,Anura,1,1
Trachycephalus_resinifictrix,Hylidae,Anura,1,1
Trachycephalus_typhonius,Hylidae,Anura,1,1
Trachycephalus_vermiculatus,Hylidae,Anura,1,1
Triprion_petasatus,Hylidae,Anura,1,1
Triprion_spatulatus,Hylidae,Anura,1,1
Triprion_spinosus,Hylidae,Anura,1,1
Xenohyla_eugenioi,Hylidae,Anura,1,1
Xenohyla_truncata,Hylidae,Anura,1,1
Crossodactylus_aeneus,Hylodidae,Anura,1,1
Crossodactylus_boulengeri,Hylodidae,Anura,1,1
Crossodactylus_caramaschii,Hylodidae,Anura,1,1
Crossodactylus_cyclospinus,Hylodidae,Anura,1,1
Crossodactylus_dantei,Hylodidae,Anura,1,1
Crossodactylus_dispar,Hylodidae,Anura,1,1
Crossodactylus_franciscanus,Hylodidae,Anura,1,1
Crossodactylus_gaudichaudii,Hylodidae,Anura,1,1
Crossodactylus_grandis,Hylodidae,Anura,1,1
Crossodactylus_lutzorum,Hylodidae,Anura,1,1
Crossodactylus_schmidti,Hylodidae,Anura,1,1
Crossodactylus_timbuhy,Hylodidae,Anura,1,1
Crossodactylus_trachystomus,Hylodidae,Anura,1,1
Crossodactylus_werneri,Hylodidae,Anura,1,1
Hylodes_amnicola,Hylodidae,Anura,1,1
Hylodes_asper,Hylodidae,Anura,1,1
Hylodes_babax,Hylodidae,Anura,1,1
Hylodes_caete,Hylodidae,Anura,1,1
Hylodes_cardosoi,Hylodidae,Anura,1,1
Hylodes_charadranaetes,Hylodidae,Anura,1,1
Hylodes_dactylocinus,Hylodidae,Anura,1,1
Hylodes_fredi,Hylodidae,Anura,1,1
Hylodes_glaber,Hylodidae,Anura,1,1
Hylodes_heyeri,Hylodidae,Anura,1,1
Hylodes_japi,Hylodidae,Anura,1,1
Hylodes_lateristrigatus,Hylodidae,Anura,1,1
Hylodes_magalhaesi,Hylodidae,Anura,1,1
Hylodes_meridionalis,Hylodidae,Anura,1,1
Hylodes_mertensi,Hylodidae,Anura,1,1
Hylodes_nasus,Hylodidae,Anura,1,1
Hylodes_ornatus,Hylodidae,Anura,1,1
Hylodes_otavioi,Hylodidae,Anura,1,1
Hylodes_perere,Hylodidae,Anura,1,1
Hylodes_perplicatus,Hylodidae,Anura,1,1
Hylodes_phyllodes,Hylodidae,Anura,1,1
Hylodes_pipilans,Hylodidae,Anura,1,1
Hylodes_regius,Hylodidae,Anura,1,1
Hylodes_sazimai,Hylodidae,Anura,1,1
Hylodes_uai,Hylodidae,Anura,1,1
Hylodes_vanzolinii,Hylodidae,Anura,1,1
Megaelosia_apuana,Hylodidae,Anura,1,1
Megaelosia_bocainensis,Hylodidae,Anura,1,1
Megaelosia_boticariana,Hylodidae,Anura,1,1
Megaelosia_goeldii,Hylodidae,Anura,1,1
Megaelosia_jordanensis,Hylodidae,Anura,1,1
Megaelosia_lutzae,Hylodidae,Anura,1,1
Megaelosia_massarti,Hylodidae,Anura,1,1
Acanthixalus_sonjae,Hyperoliidae,Anura,1,1
Acanthixalus_spinosus,Hyperoliidae,Anura,1,1
Afrixalus_aureus,Hyperoliidae,Anura,1,1
Afrixalus_brachycnemis,Hyperoliidae,Anura,1,1
Afrixalus_clarkei,Hyperoliidae,Anura,1,1
Afrixalus_crotalus,Hyperoliidae,Anura,1,1
Afrixalus_delicatus,Hyperoliidae,Anura,1,1
Afrixalus_dorsalis,Hyperoliidae,Anura,1,1
Afrixalus_dorsimaculatus,Hyperoliidae,Anura,1,1
Afrixalus_enseticola,Hyperoliidae,Anura,1,1
Afrixalus_equatorialis,Hyperoliidae,Anura,1,1
Afrixalus_fornasini,Hyperoliidae,Anura,1,1
Afrixalus_fulvovittatus,Hyperoliidae,Anura,1,1
Afrixalus_knysnae,Hyperoliidae,Anura,1,1
Afrixalus_lacteus,Hyperoliidae,Anura,1,1
Afrixalus_laevis,Hyperoliidae,Anura,1,1
Afrixalus_leucostictus,Hyperoliidae,Anura,1,1
Afrixalus_lindholmi,Hyperoliidae,Anura,1,1
Afrixalus_morerei,Hyperoliidae,Anura,1,1
Afrixalus_nigeriensis,Hyperoliidae,Anura,1,1
Afrixalus_orophilus,Hyperoliidae,Anura,1,1
Afrixalus_osorioi,Hyperoliidae,Anura,1,1
Afrixalus_paradorsalis,Hyperoliidae,Anura,1,1
Afrixalus_quadrivittatus,Hyperoliidae,Anura,1,1
Afrixalus_quadrivittatus2,Hyperoliidae,Anura,1,1
Afrixalus_schneideri,Hyperoliidae,Anura,1,1
Afrixalus_spinifrons,Hyperoliidae,Anura,1,1
Afrixalus_stuhlmanni,Hyperoliidae,Anura,1,1
Afrixalus_sylvaticus,Hyperoliidae,Anura,1,1
Afrixalus_uluguruensis,Hyperoliidae,Anura,1,1
Afrixalus_upembae,Hyperoliidae,Anura,1,1
Afrixalus_vibekensis,Hyperoliidae,Anura,1,1
Afrixalus_vittiger,Hyperoliidae,Anura,1,1
Afrixalus_weidholzi,Hyperoliidae,Anura,1,1
Afrixalus_wittei,Hyperoliidae,Anura,1,1
Alexteroon_hypsiphonus,Hyperoliidae,Anura,1,1
Alexteroon_jynx,Hyperoliidae,Anura,1,1
Alexteroon_obstetricans,Hyperoliidae,Anura,1,1
Arlequinus_krebsi,Hyperoliidae,Anura,1,1
Callixalus_pictus,Hyperoliidae,Anura,1,1
Chrysobatrachus_cupreonitens,Hyperoliidae,Anura,1,1
Cryptothylax_greshoffii,Hyperoliidae,Anura,1,1
Cryptothylax_minutus,Hyperoliidae,Anura,1,1
Heterixalus_alboguttatus,Hyperoliidae,Anura,1,1
Heterixalus_andrakata,Hyperoliidae,Anura,1,1
Heterixalus_betsileo,Hyperoliidae,Anura,1,1
Heterixalus_boettgeri,Hyperoliidae,Anura,1,1
Heterixalus_carbonei,Hyperoliidae,Anura,1,1
Heterixalus_luteostriatus,Hyperoliidae,Anura,1,1
Heterixalus_madagascariensis,Hyperoliidae,Anura,1,1
Heterixalus_punctatus,Hyperoliidae,Anura,1,1
Heterixalus_rutenbergi,Hyperoliidae,Anura,1,1
Heterixalus_tricolor,Hyperoliidae,Anura,1,1
Heterixalus_variabilis,Hyperoliidae,Anura,1,1
Hyperolius_acuticephalus,Hyperoliidae,Anura,1,1
Hyperolius_acutirostris,Hyperoliidae,Anura,1,1
Hyperolius_ademetzi,Hyperoliidae,Anura,1,1
Hyperolius_adspersus,Hyperoliidae,Anura,1,1
Hyperolius_albofrenatus,Hyperoliidae,Anura,1,1
Hyperolius_argus,Hyperoliidae,Anura,1,1
Hyperolius_atrigularis,Hyperoliidae,Anura,1,1
Hyperolius_balfouri,Hyperoliidae,Anura,1,1
Hyperolius_baumanni,Hyperoliidae,Anura,1,1
Hyperolius_benguellensis,Hyperoliidae,Anura,1,1
Hyperolius_bicolor,Hyperoliidae,Anura,1,1
Hyperolius_bobirensis,Hyperoliidae,Anura,1,1
Hyperolius_bocagei,Hyperoliidae,Anura,1,1
Hyperolius_bolifambae,Hyperoliidae,Anura,1,1
Hyperolius_bopeleti,Hyperoliidae,Anura,1,1
Hyperolius_brachiofasciatus,Hyperoliidae,Anura,1,1
Hyperolius_burgessi,Hyperoliidae,Anura,1,1
Hyperolius_camerunensis,Hyperoliidae,Anura,1,1
Hyperolius_castaneus,Hyperoliidae,Anura,1,1
Hyperolius_chelaensis,Hyperoliidae,Anura,1,1
Hyperolius_chlorosteus,Hyperoliidae,Anura,1,1
Hyperolius_chrysogaster,Hyperoliidae,Anura,1,1
Hyperolius_cinereus,Hyperoliidae,Anura,1,1
Hyperolius_cinnamomeoventris,Hyperoliidae,Anura,1,1
Hyperolius_concolor,Hyperoliidae,Anura,1,1
Hyperolius_constellatus,Hyperoliidae,Anura,1,1
Hyperolius_cystocandicans,Hyperoliidae,Anura,1,1
Hyperolius_dartevellei,Hyperoliidae,Anura,1,1
Hyperolius_davenporti,Hyperoliidae,Anura,1,1
Hyperolius_diaphanus,Hyperoliidae,Anura,1,1
Hyperolius_dintelmanni,Hyperoliidae,Anura,1,1
Hyperolius_discodactylus,Hyperoliidae,Anura,1,1
Hyperolius_drewesi,Hyperoliidae,Anura,1,1
Hyperolius_endjami,Hyperoliidae,Anura,1,1
Hyperolius_ferrugineus,Hyperoliidae,Anura,1,1
Hyperolius_friedemanni,Hyperoliidae,Anura,1,1
Hyperolius_frontalis,Hyperoliidae,Anura,1,1
Hyperolius_fuscigula,Hyperoliidae,Anura,1,1
Hyperolius_fusciventris,Hyperoliidae,Anura,1,1
Hyperolius_ghesquieri,Hyperoliidae,Anura,1,1
Hyperolius_glandicolor,Hyperoliidae,Anura,1,1
Hyperolius_gularis,Hyperoliidae,Anura,1,1
Hyperolius_guttulatus,Hyperoliidae,Anura,1,1
Hyperolius_horstockii,Hyperoliidae,Anura,1,1
Hyperolius_houyi,Hyperoliidae,Anura,1,1
Hyperolius_howelli,Hyperoliidae,Anura,1,1
Hyperolius_hutsebauti,Hyperoliidae,Anura,1,1
Hyperolius_igbettensis,Hyperoliidae,Anura,1,1
Hyperolius_inornatus,Hyperoliidae,Anura,1,1
Hyperolius_inyangae,Hyperoliidae,Anura,1,1
Hyperolius_jackie,Hyperoliidae,Anura,1,1
Hyperolius_jacobseni,Hyperoliidae,Anura,1,1
Hyperolius_kachalolae,Hyperoliidae,Anura,1,1
Hyperolius_kibarae,Hyperoliidae,Anura,1,1
Hyperolius_kihangensis,Hyperoliidae,Anura,1,1
Hyperolius_kivuensis,Hyperoliidae,Anura,1,1
Hyperolius_koehleri,Hyperoliidae,Anura,1,1
Hyperolius_kuligae,Hyperoliidae,Anura,1,1
Hyperolius_lamottei,Hyperoliidae,Anura,1,1
Hyperolius_langi,Hyperoliidae,Anura,1,1
Hyperolius_lateralis,Hyperoliidae,Anura,1,1
Hyperolius_laticeps,Hyperoliidae,Anura,1,1
Hyperolius_laurenti,Hyperoliidae,Anura,1,1
Hyperolius_leleupi,Hyperoliidae,Anura,1,1
Hyperolius_leucotaenius,Hyperoliidae,Anura,1,1
Hyperolius_lucani,Hyperoliidae,Anura,1,1
Hyperolius_lupiroensis,Hyperoliidae,Anura,1,1
Hyperolius_maestus,Hyperoliidae,Anura,1,1
Hyperolius_major,Hyperoliidae,Anura,1,1
Hyperolius_marginatus,Hyperoliidae,Anura,1,1
Hyperolius_mariae,Hyperoliidae,Anura,1,1
Hyperolius_marmoratus,Hyperoliidae,Anura,1,1
Hyperolius_microps,Hyperoliidae,Anura,1,1
Hyperolius_minutissimus,Hyperoliidae,Anura,1,1
Hyperolius_mitchelli,Hyperoliidae,Anura,1,1
Hyperolius_molleri,Hyperoliidae,Anura,1,1
Hyperolius_montanus,Hyperoliidae,Anura,1,1
Hyperolius_mosaicus,Hyperoliidae,Anura,1,1
Hyperolius_nasicus,Hyperoliidae,Anura,1,1
Hyperolius_nasutus,Hyperoliidae,Anura,1,1
Hyperolius_nienokouensis,Hyperoliidae,Anura,1,1
Hyperolius_nimbae,Hyperoliidae,Anura,1,1
Hyperolius_nitidulus,Hyperoliidae,Anura,1,1
Hyperolius_obscurus,Hyperoliidae,Anura,1,1
Hyperolius_occidentalis,Hyperoliidae,Anura,1,1
Hyperolius_ocellatus,Hyperoliidae,Anura,1,1
Hyperolius_olivaceus,Hyperoliidae,Anura,1,1
Hyperolius_papyri,Hyperoliidae,Anura,1,1
Hyperolius_parallelus,Hyperoliidae,Anura,1,1
Hyperolius_pardalis,Hyperoliidae,Anura,1,1
Hyperolius_parkeri,Hyperoliidae,Anura,1,1
Hyperolius_phantasticus,Hyperoliidae,Anura,1,1
Hyperolius_pickersgilli,Hyperoliidae,Anura,1,1
Hyperolius_picturatus,Hyperoliidae,Anura,1,1
Hyperolius_pictus,Hyperoliidae,Anura,1,1
Hyperolius_platyceps,Hyperoliidae,Anura,1,1
Hyperolius_polli,Hyperoliidae,Anura,1,1
Hyperolius_polystictus,Hyperoliidae,Anura,1,1
Hyperolius_poweri,Hyperoliidae,Anura,1,1
Hyperolius_protchei,Hyperoliidae,Anura,1,1
Hyperolius_pseudargus,Hyperoliidae,Anura,1,1
Hyperolius_puncticulatus,Hyperoliidae,Anura,1,1
Hyperolius_pusillus,Hyperoliidae,Anura,1,1
Hyperolius_pustulifer,Hyperoliidae,Anura,1,1
Hyperolius_pyrrhodictyon,Hyperoliidae,Anura,1,1
Hyperolius_quadratomaculatus,Hyperoliidae,Anura,1,1
Hyperolius_quinquevittatus,Hyperoliidae,Anura,1,1
Hyperolius_raymondi,Hyperoliidae,Anura,1,1
Hyperolius_rhizophilus,Hyperoliidae,Anura,1,1
Hyperolius_rhodesianus,Hyperoliidae,Anura,1,1
Hyperolius_riggenbachi,Hyperoliidae,Anura,1,1
Hyperolius_robustus,Hyperoliidae,Anura,1,1
Hyperolius_rubrovermiculatus,Hyperoliidae,Anura,1,1
Hyperolius_ruvuensis,Hyperoliidae,Anura,1,1
Hyperolius_rwandae,Hyperoliidae,Anura,1,1
Hyperolius_sankuruensis,Hyperoliidae,Anura,1,1
Hyperolius_schoutedeni,Hyperoliidae,Anura,1,1
Hyperolius_semidiscus,Hyperoliidae,Anura,1,1
Hyperolius_sheldricki,Hyperoliidae,Anura,1,1
Hyperolius_soror,Hyperoliidae,Anura,1,1
Hyperolius_spatzi,Hyperoliidae,Anura,1,1
Hyperolius_spinigularis,Hyperoliidae,Anura,1,1
Hyperolius_steindachneri,Hyperoliidae,Anura,1,1
Hyperolius_stenodactylus,Hyperoliidae,Anura,1,1
Hyperolius_stictus,Hyperoliidae,Anura,1,1
Hyperolius_substriatus,Hyperoliidae,Anura,1,1
Hyperolius_swynnertoni,Hyperoliidae,Anura,1,1
Hyperolius_sylvaticus,Hyperoliidae,Anura,1,1
Hyperolius_tanneri,Hyperoliidae,Anura,1,1
Hyperolius_thomensis,Hyperoliidae,Anura,1,1
Hyperolius_thoracotuberculatus,Hyperoliidae,Anura,1,1
Hyperolius_tornieri,Hyperoliidae,Anura,1,1
Hyperolius_torrentis,Hyperoliidae,Anura,1,1
Hyperolius_tuberculatus,Hyperoliidae,Anura,1,1
Hyperolius_tuberilinguis,Hyperoliidae,Anura,1,1
Hyperolius_ukwiva,Hyperoliidae,Anura,1,1
Hyperolius_veithi,Hyperoliidae,Anura,1,1
Hyperolius_vilhenai,Hyperoliidae,Anura,1,1
Hyperolius_viridiflavus,Hyperoliidae,Anura,1,1
Hyperolius_viridigulosus,Hyperoliidae,Anura,1,1
Hyperolius_viridis,Hyperoliidae,Anura,1,1
Hyperolius_watsonae,Hyperoliidae,Anura,1,1
Hyperolius_wermuthi,Hyperoliidae,Anura,1,1
Hyperolius_xenorhinus,Hyperoliidae,Anura,1,1
Hyperolius_zonatus,Hyperoliidae,Anura,1,1
Kassina_arboricola,Hyperoliidae,Anura,1,1
Kassina_cassinoides,Hyperoliidae,Anura,1,1
Kassina_cochranae,Hyperoliidae,Anura,1,1
Kassina_decorata,Hyperoliidae,Anura,1,1
Kassina_fusca,Hyperoliidae,Anura,1,1
Kassina_jozani,Hyperoliidae,Anura,1,1
Kassina_kuvangensis,Hyperoliidae,Anura,1,1
Kassina_lamottei,Hyperoliidae,Anura,1,1
Kassina_maculifer,Hyperoliidae,Anura,1,1
Kassina_maculosa,Hyperoliidae,Anura,1,1
Kassina_mertensi,Hyperoliidae,Anura,1,1
Kassina_schioetzi,Hyperoliidae,Anura,1,1
Kassina_senegalensis,Hyperoliidae,Anura,1,1
Kassina_somalica,Hyperoliidae,Anura,1,1
Kassina_wazae,Hyperoliidae,Anura,1,1
Kassinula_wittei,Hyperoliidae,Anura,1,1
Morerella_cyanophthalma,Hyperoliidae,Anura,1,1
Opisthothylax_immaculatus,Hyperoliidae,Anura,1,1
Paracassina_kounhiensis,Hyperoliidae,Anura,1,1
Paracassina_obscura,Hyperoliidae,Anura,1,1
Phlyctimantis_boulengeri,Hyperoliidae,Anura,1,1
Phlyctimantis_keithae,Hyperoliidae,Anura,1,1
Phlyctimantis_leonardi,Hyperoliidae,Anura,1,1
Phlyctimantis_maculatus,Hyperoliidae,Anura,1,1
Phlyctimantis_verrucosus,Hyperoliidae,Anura,1,1
Semnodactylus_wealii,Hyperoliidae,Anura,1,1
Tachycnemis_seychellensis,Hyperoliidae,Anura,1,1
Leiopelma_archeyi,Leiopelmatidae,Anura,1,1
Leiopelma_hamiltoni,Leiopelmatidae,Anura,1,1
Leiopelma_hochstetteri,Leiopelmatidae,Anura,1,1
Leiopelma_pakeka,Leiopelmatidae,Anura,1,1
Adenomera_ajurauna,Leptodactylidae,Anura,1,1
Adenomera_andreae,Leptodactylidae,Anura,1,1
Adenomera_araucaria,Leptodactylidae,Anura,1,1
Adenomera_bokermanni,Leptodactylidae,Anura,1,1
Adenomera_coca,Leptodactylidae,Anura,1,1
Adenomera_cotuba,Leptodactylidae,Anura,1,1
Adenomera_diptyx,Leptodactylidae,Anura,1,1
Adenomera_engelsi,Leptodactylidae,Anura,1,1
Adenomera_heyeri,Leptodactylidae,Anura,1,1
Adenomera_hylaedactyla,Leptodactylidae,Anura,1,1
Adenomera_juikitam,Leptodactylidae,Anura,1,1
Adenomera_kweti,Leptodactylidae,Anura,1,1
Adenomera_lutzi,Leptodactylidae,Anura,1,1
Adenomera_marmorata,Leptodactylidae,Anura,1,1
Adenomera_martinezi,Leptodactylidae,Anura,1,1
Adenomera_nana,Leptodactylidae,Anura,1,1
Adenomera_phonotriccus,Leptodactylidae,Anura,1,1
Adenomera_saci,Leptodactylidae,Anura,1,1
Adenomera_simonstuarti,Leptodactylidae,Anura,1,1
Adenomera_thomei,Leptodactylidae,Anura,1,1
Crossodactylodes_bokermanni,Leptodactylidae,Anura,1,1
Crossodactylodes_itambe,Leptodactylidae,Anura,1,1
Crossodactylodes_izecksohni,Leptodactylidae,Anura,1,1
Crossodactylodes_pintoi,Leptodactylidae,Anura,1,1
Crossodactylodes_septentrionalis,Leptodactylidae,Anura,1,1
Edalorhina_nasuta,Leptodactylidae,Anura,1,1
Edalorhina_perezi,Leptodactylidae,Anura,1,1
Engystomops_coloradorum,Leptodactylidae,Anura,1,1
Engystomops_freibergi,Leptodactylidae,Anura,1,1
Engystomops_guayaco,Leptodactylidae,Anura,1,1
Engystomops_montubio,Leptodactylidae,Anura,1,1
Engystomops_petersi,Leptodactylidae,Anura,1,1
Engystomops_pustulatus,Leptodactylidae,Anura,1,1
Engystomops_pustulosus,Leptodactylidae,Anura,1,1
Engystomops_puyango,Leptodactylidae,Anura,1,1
Engystomops_randi,Leptodactylidae,Anura,1,1
Hydrolaetare_caparu,Leptodactylidae,Anura,1,1
Hydrolaetare_dantasi,Leptodactylidae,Anura,1,1
Hydrolaetare_schmidti,Leptodactylidae,Anura,1,1
Leptodactylus_albilabris,Leptodactylidae,Anura,1,1
Leptodactylus_bolivianus,Leptodactylidae,Anura,1,1
Leptodactylus_bufonius,Leptodactylidae,Anura,1,1
Leptodactylus_caatingae,Leptodactylidae,Anura,1,1
Leptodactylus_camaquara,Leptodactylidae,Anura,1,1
Leptodactylus_chaquensis,Leptodactylidae,Anura,1,1
Leptodactylus_colombiensis,Leptodactylidae,Anura,1,1
Leptodactylus_cunicularius,Leptodactylidae,Anura,1,1
Leptodactylus_cupreus,Leptodactylidae,Anura,1,1
Leptodactylus_didymus,Leptodactylidae,Anura,1,1
Leptodactylus_diedrus,Leptodactylidae,Anura,1,1
Leptodactylus_discodactylus,Leptodactylidae,Anura,1,1
Leptodactylus_elenae,Leptodactylidae,Anura,1,1
Leptodactylus_fallax,Leptodactylidae,Anura,1,1
Leptodactylus_flavopictus,Leptodactylidae,Anura,1,1
Leptodactylus_fragilis,Leptodactylidae,Anura,1,1
Leptodactylus_furnarius,Leptodactylidae,Anura,1,1
Leptodactylus_fuscus,Leptodactylidae,Anura,1,1
Leptodactylus_gracilis,Leptodactylidae,Anura,1,1
Leptodactylus_griseigularis,Leptodactylidae,Anura,1,1
Leptodactylus_guianensis,Leptodactylidae,Anura,1,1
Leptodactylus_hylodes,Leptodactylidae,Anura,1,1
Leptodactylus_insularum,Leptodactylidae,Anura,1,1
Leptodactylus_jolyi,Leptodactylidae,Anura,1,1
Leptodactylus_knudseni,Leptodactylidae,Anura,1,1
Leptodactylus_labrosus,Leptodactylidae,Anura,1,1
Leptodactylus_labyrinthicus,Leptodactylidae,Anura,1,1
Leptodactylus_laticeps,Leptodactylidae,Anura,1,1
Leptodactylus_latinasus,Leptodactylidae,Anura,1,1
Leptodactylus_latrans,Leptodactylidae,Anura,1,1
Leptodactylus_lauramiriamae,Leptodactylidae,Anura,1,1
Leptodactylus_leptodactyloides,Leptodactylidae,Anura,1,1
Leptodactylus_lithonaetes,Leptodactylidae,Anura,1,1
Leptodactylus_longirostris,Leptodactylidae,Anura,1,1
Leptodactylus_macrosternum,Leptodactylidae,Anura,1,1
Leptodactylus_magistris,Leptodactylidae,Anura,1,1
Leptodactylus_marambaiae,Leptodactylidae,Anura,1,1
Leptodactylus_melanonotus,Leptodactylidae,Anura,1,1
Leptodactylus_myersi,Leptodactylidae,Anura,1,1
Leptodactylus_mystaceus,Leptodactylidae,Anura,1,1
Leptodactylus_mystacinus,Leptodactylidae,Anura,1,1
Leptodactylus_natalensis,Leptodactylidae,Anura,1,1
Leptodactylus_nesiotus,Leptodactylidae,Anura,1,1
Leptodactylus_notoaktites,Leptodactylidae,Anura,1,1
Leptodactylus_oreomantis,Leptodactylidae,Anura,1,1
Leptodactylus_paraensis,Leptodactylidae,Anura,1,1
Leptodactylus_pascoensis,Leptodactylidae,Anura,1,1
Leptodactylus_pentadactylus,Leptodactylidae,Anura,1,1
Leptodactylus_peritoaktites,Leptodactylidae,Anura,1,1
Leptodactylus_petersii,Leptodactylidae,Anura,1,1
Leptodactylus_plaumanni,Leptodactylidae,Anura,1,1
Leptodactylus_podicipinus,Leptodactylidae,Anura,1,1
Leptodactylus_poecilochilus,Leptodactylidae,Anura,1,1
Leptodactylus_pustulatus,Leptodactylidae,Anura,1,1
Leptodactylus_rhodomerus,Leptodactylidae,Anura,1,1
Leptodactylus_rhodomystax,Leptodactylidae,Anura,1,1
Leptodactylus_rhodonotus,Leptodactylidae,Anura,1,1
Leptodactylus_riveroi,Leptodactylidae,Anura,1,1
Leptodactylus_rugosus,Leptodactylidae,Anura,1,1
Leptodactylus_sabanensis,Leptodactylidae,Anura,1,1
Leptodactylus_savagei,Leptodactylidae,Anura,1,1
Leptodactylus_sertanejo,Leptodactylidae,Anura,1,1
Leptodactylus_silvanimbus,Leptodactylidae,Anura,1,1
Leptodactylus_spixi,Leptodactylidae,Anura,1,1
Leptodactylus_stenodema,Leptodactylidae,Anura,1,1
Leptodactylus_syphax,Leptodactylidae,Anura,1,1
Leptodactylus_tapiti,Leptodactylidae,Anura,1,1
Leptodactylus_troglodytes,Leptodactylidae,Anura,1,1
Leptodactylus_turimiquensis,Leptodactylidae,Anura,1,1
Leptodactylus_validus,Leptodactylidae,Anura,1,1
Leptodactylus_vastus,Leptodactylidae,Anura,1,1
Leptodactylus_ventrimaculatus,Leptodactylidae,Anura,1,1
Leptodactylus_viridis,Leptodactylidae,Anura,1,1
